date,month,place_name,round,race_id,morning_rank,post_rate_pct,rule,buy,points,stake_yen,payback_yen,payout_yen,trifecta,hit,is_manshu,is_over5000,heads,axes,keshi,tickets,checks
2026-02-06,2026-02,宮島,7,2026-02-061707,6,35.11,skip_rate_ng,0,0,0,0,12490,563,0,1,1,,,,,展示後38%未満:NG(35.11%)
2026-02-06,2026-02,徳山,11,2026-02-061811,7,37.83,skip_rate_ng,0,0,0,0,3900,124,0,0,0,,,,,展示後38%未満:NG(37.83%)
2026-02-06,2026-02,児島,6,2026-02-061606,8,32.94,skip_rate_ng,0,0,0,0,5480,354,0,0,1,,,,,展示後38%未満:NG(32.94%)
2026-02-06,2026-02,徳山,5,2026-02-061805,9,35.11,skip_rate_ng,0,0,0,0,7680,142,0,0,1,,,,,展示後38%未満:NG(35.11%)
2026-02-06,2026-02,戸田,6,2026-02-060206,10,27.12,skip_rate_ng,0,0,0,0,8850,342,0,0,1,,,,,展示後38%未満:NG(27.12%)
2026-02-07,2026-02,児島,2,2026-02-071602,1,32.94,skip_rate_ng,0,0,0,0,520,426,0,0,0,,,,,展示後38%未満:NG(32.94%)
2026-02-07,2026-02,戸田,8,2026-02-070208,2,32.94,skip_rate_ng,0,0,0,0,18110,612,0,1,1,,,,,展示後38%未満:NG(32.94%)
2026-02-07,2026-02,平和島,3,2026-02-070403,3,40.0,core,1,12,1200,0,14100,326,0,1,1,"6,4","4,5",3.0,451 452 456 614 615 624 641 642 645 651 652 654,展示後40%以上:OK(40.00%)
2026-02-07,2026-02,桐生,9,2026-02-070109,4,30.67,skip_missing_exhibition,0,0,0,0,7610,324,0,0,1,,,,,展示/1周6艇未満
2026-02-07,2026-02,徳山,10,2026-02-071810,5,34.14,skip_rate_ng,0,0,0,0,10460,245,0,1,1,,,,,展示後38%未満:NG(34.14%)
2026-02-07,2026-02,三国,11,2026-02-071011,6,32.04,skip_rate_ng,0,0,0,0,840,124,0,0,0,,,,,展示後38%未満:NG(32.04%)
2026-02-07,2026-02,児島,3,2026-02-071603,7,40.0,core,1,12,1200,0,1490,163,0,0,0,"6,3","3,1",4.0,315 316 351 613 615 621 623 631 632 635 651 653,展示後40%以上:OK(40.00%)
2026-02-07,2026-02,戸田,2,2026-02-070202,8,30.19,skip_rate_ng,0,0,0,0,2650,324,0,0,0,,,,,展示後38%未満:NG(30.19%)
2026-02-07,2026-02,徳山,6,2026-02-071806,9,36.06,skip_rate_ng,0,0,0,0,800,235,0,0,0,,,,,展示後38%未満:NG(36.06%)
2026-02-07,2026-02,桐生,4,2026-02-070104,10,37.83,skip_missing_exhibition,0,0,0,0,4330,362,0,0,0,,,,,展示/1周6艇未満
2026-02-08,2026-02,戸田,1,2026-02-080201,1,32.94,skip_missing_exhibition,0,0,0,0,6960,132,0,0,1,,,,,展示/1周6艇未満
2026-02-08,2026-02,三国,7,2026-02-081007,2,33.14,skip_missing_exhibition,0,0,0,0,0,,0,0,0,,,,,展示/1周6艇未満
2026-02-08,2026-02,江戸川,2,2026-02-080302,3,35.05,skip_missing_exhibition,0,0,0,0,20380,145,0,1,1,,,,,展示/1周6艇未満
2026-02-08,2026-02,桐生,1,2026-02-080101,4,35.05,skip_missing_exhibition,0,0,0,0,2430,425,0,0,0,,,,,展示/1周6艇未満
2026-02-08,2026-02,三国,10,2026-02-081010,5,32.14,skip_missing_exhibition,0,0,0,0,0,,0,0,0,,,,,展示/1周6艇未満
2026-02-08,2026-02,江戸川,7,2026-02-080307,6,30.57,skip_missing_exhibition,0,0,0,0,2030,135,0,0,0,,,,,展示/1周6艇未満
2026-02-08,2026-02,桐生,3,2026-02-080103,7,34.41,skip_missing_exhibition,0,0,0,0,3900,465,0,0,0,,,,,展示/1周6艇未満
2026-02-08,2026-02,徳山,10,2026-02-081810,8,31.74,skip_rate_ng,0,0,0,0,16220,613,0,1,1,,,,,展示後38%未満:NG(31.74%)
2026-02-08,2026-02,戸田,3,2026-02-080203,9,31.44,skip_missing_exhibition,0,0,0,0,5280,132,0,0,1,,,,,展示/1周6艇未満
2026-02-08,2026-02,唐津,9,2026-02-082309,10,29.07,skip_rate_ng,0,0,0,0,920,213,0,0,0,,,,,展示後38%未満:NG(29.07%)
2026-02-09,2026-02,三国,7,2026-02-091007,1,31.44,skip_rate_ng,0,0,0,0,3320,153,0,0,0,,,,,展示後38%未満:NG(31.44%)
2026-02-09,2026-02,児島,2,2026-02-091602,2,30.14,skip_rate_ng,0,0,0,0,5770,164,0,0,1,,,,,展示後38%未満:NG(30.14%)
2026-02-09,2026-02,三国,10,2026-02-091010,3,32.94,skip_rate_ng,0,0,0,0,890,214,0,0,0,,,,,展示後38%未満:NG(32.94%)
2026-02-09,2026-02,徳山,8,2026-02-091808,4,23.52,skip_rate_ng,0,0,0,0,2930,156,0,0,0,,,,,展示後38%未満:NG(23.52%)
2026-02-09,2026-02,児島,10,2026-02-091610,5,31.74,skip_rate_ng,0,0,0,0,1000,253,0,0,0,,,,,展示後38%未満:NG(31.74%)
2026-02-09,2026-02,江戸川,1,2026-02-090301,6,32.24,skip_missing_exhibition,0,0,0,0,1830,124,0,0,0,,,,,展示/1周6艇未満
2026-02-09,2026-02,桐生,11,2026-02-090111,7,29.34,skip_missing_exhibition,0,0,0,0,2120,213,0,0,0,,,,,展示/1周6艇未満
2026-02-09,2026-02,江戸川,3,2026-02-090303,8,29.57,skip_missing_exhibition,0,0,0,0,12010,423,0,1,1,,,,,展示/1周6艇未満
2026-02-09,2026-02,戸田,2,2026-02-090202,9,28.44,skip_rate_ng,0,0,0,0,18910,214,0,1,1,,,,,展示後38%未満:NG(28.44%)
2026-02-09,2026-02,桐生,3,2026-02-090103,10,27.9,skip_missing_exhibition,0,0,0,0,860,132,0,0,0,,,,,展示/1周6艇未満
2026-02-10,2026-02,戸田,6,2026-02-100206,1,35.11,skip_rate_ng,0,0,0,0,1430,235,0,0,0,,,,,展示後38%未満:NG(35.11%)
2026-02-10,2026-02,三国,5,2026-02-101005,2,32.74,skip_rate_ng,0,0,0,0,4590,316,0,0,0,,,,,展示後38%未満:NG(32.74%)
2026-02-10,2026-02,児島,7,2026-02-101607,3,31.74,skip_rate_ng,0,0,0,0,4840,542,0,0,0,,,,,展示後38%未満:NG(31.74%)
2026-02-10,2026-02,丸亀,4,2026-02-101504,4,31.74,skip_rate_ng,0,0,0,0,870,536,0,0,0,,,,,展示後38%未満:NG(31.74%)
2026-02-10,2026-02,浜名湖,3,2026-02-100603,5,29.89,skip_rate_ng,0,0,0,0,1530,245,0,0,0,,,,,展示後38%未満:NG(29.89%)
2026-02-10,2026-02,唐津,4,2026-02-102304,6,30.04,skip_rate_ng,0,0,0,0,18760,462,0,1,1,,,,,展示後38%未満:NG(30.04%)
2026-02-10,2026-02,戸田,1,2026-02-100201,7,26.74,skip_rate_ng,0,0,0,0,5920,352,0,0,1,,,,,展示後38%未満:NG(26.74%)
2026-02-10,2026-02,江戸川,4,2026-02-100304,8,29.67,skip_missing_exhibition,0,0,0,0,2560,245,0,0,0,,,,,展示/1周6艇未満
2026-02-10,2026-02,蒲郡,6,2026-02-100706,9,30.14,skip_rate_ng,0,0,0,0,3390,461,0,0,0,,,,,展示後38%未満:NG(30.14%)
2026-02-10,2026-02,尼崎,2,2026-02-101302,10,32.44,skip_rate_ng,0,0,0,0,6180,342,0,0,1,,,,,展示後38%未満:NG(32.44%)
2026-02-11,2026-02,三国,8,2026-02-111008,1,28.74,skip_rate_ng,0,0,0,0,23990,625,0,1,1,,,,,展示後38%未満:NG(28.74%)
2026-02-11,2026-02,江戸川,5,2026-02-110305,2,35.05,skip_missing_exhibition,0,0,0,0,2350,243,0,0,0,,,,,展示/1周6艇未満
2026-02-11,2026-02,尼崎,7,2026-02-111307,3,34.65,skip_rate_ng,0,0,0,0,1580,352,0,0,0,,,,,展示後38%未満:NG(34.65%)
2026-02-11,2026-02,浜名湖,2,2026-02-110602,4,30.32,skip_rate_ng,0,0,0,0,6360,412,0,0,1,,,,,展示後38%未満:NG(30.32%)
2026-02-11,2026-02,鳴門,10,2026-02-111410,5,31.56,skip_rate_ng,0,0,0,0,2980,431,0,0,0,,,,,展示後38%未満:NG(31.56%)
2026-02-11,2026-02,唐津,4,2026-02-112304,6,35.11,skip_rate_ng,0,0,0,0,27390,513,0,1,1,,,,,展示後38%未満:NG(35.11%)
2026-02-11,2026-02,下関,8,2026-02-111908,7,32.94,skip_rate_ng,0,0,0,0,1670,213,0,0,0,,,,,展示後38%未満:NG(32.94%)
2026-02-11,2026-02,尼崎,2,2026-02-111302,8,24.14,skip_rate_ng,0,0,0,0,4310,324,0,0,0,,,,,展示後38%未満:NG(24.14%)
2026-02-11,2026-02,児島,1,2026-02-111601,9,28.74,skip_rate_ng,0,0,0,0,880,135,0,0,0,,,,,展示後38%未満:NG(28.74%)
2026-02-11,2026-02,江戸川,7,2026-02-110307,10,28.56,skip_missing_exhibition,0,0,0,0,13340,413,0,1,1,,,,,展示/1周6艇未満
2026-02-12,2026-02,尼崎,7,2026-02-121307,1,31.73,skip_rate_ng,0,0,0,0,3450,123,0,0,0,,,,,展示後38%未満:NG(31.73%)
2026-02-12,2026-02,丸亀,1,2026-02-121501,2,28.04,skip_rate_ng,0,0,0,0,25940,265,0,1,1,,,,,展示後38%未満:NG(28.04%)
2026-02-12,2026-02,下関,3,2026-02-121903,3,38.47,skip_subcore_conditions_ng,0,0,0,0,4370,236,0,0,0,,,,,"展示後38〜39.9%:OK(38.47%) / 1号艇危険:OK / 1AI予測8.8% / 1逃げ11.1% / 1逃げ失敗55.5% / 1展示+周平均との差-0.34 / 外頭2艇の2番手まで強い:OK(頭3,5,下限38.2) / 5/6絡み:OK / 内軸残り:NG(軸2) / 軸ルール:AI3連対率+一般3連対率の1位と3位（頭と重なる時はAI3連対率+一般3連対率の2位と3位で補完）"
2026-02-12,2026-02,浜名湖,6,2026-02-120606,4,32.94,skip_rate_ng,0,0,0,0,1060,354,0,0,0,,,,,展示後38%未満:NG(32.94%)
2026-02-12,2026-02,宮島,3,2026-02-121703,5,31.94,skip_rate_ng,0,0,0,0,23360,534,0,1,1,,,,,展示後38%未満:NG(31.94%)
2026-02-12,2026-02,宮島,7,2026-02-121707,6,32.34,skip_rate_ng,0,0,0,0,980,236,0,0,0,,,,,展示後38%未満:NG(32.34%)
2026-02-12,2026-02,浜名湖,3,2026-02-120603,7,32.79,skip_rate_ng,0,0,0,0,2980,341,0,0,0,,,,,展示後38%未満:NG(32.79%)
2026-02-12,2026-02,芦屋,6,2026-02-122106,8,33.91,skip_rate_ng,0,0,0,0,5930,231,0,0,1,,,,,展示後38%未満:NG(33.91%)
2026-02-12,2026-02,鳴門,4,2026-02-121404,9,26.54,skip_rate_ng,0,0,0,0,1050,451,0,0,0,,,,,展示後38%未満:NG(26.54%)
2026-02-12,2026-02,尼崎,4,2026-02-121304,10,26.54,skip_rate_ng,0,0,0,0,7530,162,0,0,1,,,,,展示後38%未満:NG(26.54%)
2026-02-13,2026-02,尼崎,5,2026-02-131305,1,30.94,skip_rate_ng,0,0,0,0,20820,542,0,1,1,,,,,展示後38%未満:NG(30.94%)
2026-02-13,2026-02,宮島,4,2026-02-131704,2,33.91,skip_rate_ng,0,0,0,0,4720,231,0,0,0,,,,,展示後38%未満:NG(33.91%)
2026-02-13,2026-02,丸亀,3,2026-02-131503,3,23.42,skip_rate_ng,0,0,0,0,2620,143,0,0,0,,,,,展示後38%未満:NG(23.42%)
2026-02-13,2026-02,宮島,7,2026-02-131707,4,27.21,skip_rate_ng,0,0,0,0,14180,356,0,1,1,,,,,展示後38%未満:NG(27.21%)
2026-02-13,2026-02,蒲郡,3,2026-02-130703,5,38.47,subcore,1,12,1200,0,3250,124,0,0,0,"4,5","2,1",6.0,415 425 451 452 513 514 521 523 524 531 532 541,"展示後38〜39.9%:OK(38.47%) / 1号艇危険:OK / 1AI予測13.7% / 1逃げ22.6% / 1逃げ失敗35.5% / 1展示+周平均との差-0.47 / 外頭2艇の2番手まで強い:OK(頭4,5,下限31.8) / 5/6絡み:OK / 内軸残り:OK(軸2,1) / 軸ルール:AI3連対率+一般3連対率の1位と3位"
2026-02-13,2026-02,芦屋,8,2026-02-132108,6,36.11,skip_rate_ng,0,0,0,0,4270,312,0,0,0,,,,,展示後38%未満:NG(36.11%)
2026-02-13,2026-02,浜名湖,7,2026-02-130607,7,31.54,skip_rate_ng,0,0,0,0,9140,314,0,0,1,,,,,展示後38%未満:NG(31.54%)
2026-02-13,2026-02,尼崎,7,2026-02-131307,8,27.91,skip_rate_ng,0,0,0,0,830,125,0,0,0,,,,,展示後38%未満:NG(27.91%)
2026-02-13,2026-02,びわこ,3,2026-02-131103,9,27.21,skip_rate_ng,0,0,0,0,1430,154,0,0,0,,,,,展示後38%未満:NG(27.21%)
2026-02-13,2026-02,丸亀,4,2026-02-131504,10,30.94,skip_rate_ng,0,0,0,0,5440,124,0,0,1,,,,,展示後38%未満:NG(30.94%)
2026-02-14,2026-02,丸亀,3,2026-02-141503,1,30.57,skip_rate_ng,0,0,0,0,4290,425,0,0,0,,,,,展示後38%未満:NG(30.57%)
2026-02-14,2026-02,常滑,4,2026-02-140804,2,36.06,skip_rate_ng,0,0,0,0,6990,246,0,0,1,,,,,展示後38%未満:NG(36.06%)
2026-02-14,2026-02,鳴門,11,2026-02-141411,3,28.02,skip_rate_ng,0,0,0,0,1930,234,0,0,0,,,,,展示後38%未満:NG(28.02%)
2026-02-14,2026-02,丸亀,9,2026-02-141509,4,30.72,skip_rate_ng,0,0,0,0,6620,145,0,0,1,,,,,展示後38%未満:NG(30.72%)
2026-02-14,2026-02,芦屋,6,2026-02-142106,5,35.11,skip_rate_ng,0,0,0,0,22440,152,0,1,1,,,,,展示後38%未満:NG(35.11%)
2026-02-14,2026-02,宮島,2,2026-02-141702,6,30.17,skip_rate_ng,0,0,0,0,10090,523,0,1,1,,,,,展示後38%未満:NG(30.17%)
2026-02-14,2026-02,尼崎,1,2026-02-141301,7,23.92,skip_rate_ng,0,0,0,0,32720,263,0,1,1,,,,,展示後38%未満:NG(23.92%)
2026-02-14,2026-02,浜名湖,3,2026-02-140603,8,38.47,subcore,1,12,1200,2180,2180,325,1,0,0,"3,5","2,1",4.0,315 316 325 326 351 352 361 362 513 516 521 523,"展示後38〜39.9%:OK(38.47%) / 1号艇危険:OK / 1AI予測33.1% / 1逃げ20.8% / 1逃げ失敗45.8% / 1展示+周平均との差-0.03 / 外頭2艇の2番手まで強い:OK(頭3,5,下限34.0) / 5/6絡み:OK / 内軸残り:OK(軸2,1) / 軸ルール:AI3連対率+一般3連対率の1位と3位（頭と重なる時はAI3連対率+一般3連対率の2位と3位で補完）"
2026-02-14,2026-02,宮島,4,2026-02-141704,9,30.16,skip_rate_ng,0,0,0,0,1600,213,0,0,0,,,,,展示後38%未満:NG(30.16%)
2026-02-14,2026-02,桐生,3,2026-02-140103,10,34.85,skip_missing_exhibition,0,0,0,0,4850,143,0,0,0,,,,,展示/1周6艇未満
2026-02-15,2026-02,児島,6,2026-02-151606,1,38.9,skip_subcore_conditions_ng,0,0,0,0,6540,513,0,0,1,,,,,"展示後38〜39.9%:OK(38.90%) / 1号艇危険:OK / 1AI予測27.9% / 1逃げ12.0% / 1逃げ失敗64.0% / 1展示+周平均との差-0.09 / 外頭2艇の2番手まで強い:NG(頭5,3,下限19.6) / 5/6絡み:OK / 内軸残り:NG(軸2) / 軸ルール:AI3連対率+一般3連対率の1位と3位（頭と重なる時はAI3連対率+一般3連対率の2位と3位で補完）"
2026-02-15,2026-02,芦屋,7,2026-02-152107,2,24.92,skip_rate_ng,0,0,0,0,2230,213,0,0,0,,,,,展示後38%未満:NG(24.92%)
2026-02-15,2026-02,桐生,3,2026-02-150103,3,30.16,skip_missing_exhibition,0,0,0,0,2920,341,0,0,0,,,,,展示/1周6艇未満
2026-02-15,2026-02,常滑,2,2026-02-150802,4,31.22,skip_rate_ng,0,0,0,0,3490,136,0,0,0,,,,,展示後38%未満:NG(31.22%)
2026-02-15,2026-02,浜名湖,6,2026-02-150606,5,31.01,skip_rate_ng,0,0,0,0,1880,132,0,0,0,,,,,展示後38%未満:NG(31.01%)
2026-02-15,2026-02,びわこ,3,2026-02-151103,6,31.74,skip_rate_ng,0,0,0,0,5480,534,0,0,1,,,,,展示後38%未満:NG(31.74%)
2026-02-15,2026-02,桐生,1,2026-02-150101,7,34.5,skip_missing_exhibition,0,0,0,0,2710,523,0,0,0,,,,,展示/1周6艇未満
2026-02-15,2026-02,常滑,3,2026-02-150803,8,27.44,skip_rate_ng,0,0,0,0,2120,132,0,0,0,,,,,展示後38%未満:NG(27.44%)
2026-02-15,2026-02,宮島,3,2026-02-151703,9,32.01,skip_rate_ng,0,0,0,0,790,125,0,0,0,,,,,展示後38%未満:NG(32.01%)
2026-02-15,2026-02,唐津,4,2026-02-152304,10,29.11,skip_rate_ng,0,0,0,0,3240,124,0,0,0,,,,,展示後38%未満:NG(29.11%)
2026-02-16,2026-02,常滑,8,2026-02-160808,1,28.54,skip_rate_ng,0,0,0,0,8220,451,0,0,1,,,,,展示後38%未満:NG(28.54%)
2026-02-16,2026-02,常滑,9,2026-02-160809,2,35.0,skip_rate_ng,0,0,0,0,5730,163,0,0,1,,,,,展示後38%未満:NG(35.00%)
2026-02-16,2026-02,びわこ,9,2026-02-161109,3,33.8,skip_rate_ng,0,0,0,0,1930,452,0,0,0,,,,,展示後38%未満:NG(33.80%)
2026-02-16,2026-02,芦屋,8,2026-02-162108,4,38.23,subcore,1,12,1200,0,5030,152,0,0,1,"5,3","2,1",4.0,315 316 325 326 513 516 521 523 526 531 532 561,"展示後38〜39.9%:OK(38.23%) / 1号艇危険:OK / 1AI予測32.0% / 1逃げ12.0% / 1逃げ失敗48.0% / 1展示+周平均との差0.55 / 外頭2艇の2番手まで強い:OK(頭5,3,下限32.5) / 5/6絡み:OK / 内軸残り:OK(軸2,1) / 軸ルール:AI3連対率+一般3連対率の1位と3位（頭と重なる時はAI3連対率+一般3連対率の2位と3位で補完）"
2026-02-16,2026-02,桐生,4,2026-02-160104,5,32.8,skip_missing_exhibition,0,0,0,0,7180,136,0,0,1,,,,,展示/1周6艇未満
2026-02-16,2026-02,桐生,10,2026-02-160110,6,30.64,skip_missing_exhibition,0,0,0,0,2520,154,0,0,0,,,,,展示/1周6艇未満
2026-02-16,2026-02,児島,6,2026-02-161606,7,27.99,skip_rate_ng,0,0,0,0,3720,234,0,0,0,,,,,展示後38%未満:NG(27.99%)
2026-02-16,2026-02,唐津,7,2026-02-162307,8,28.89,skip_rate_ng,0,0,0,0,16810,152,0,1,1,,,,,展示後38%未満:NG(28.89%)
2026-02-16,2026-02,唐津,4,2026-02-162304,9,24.14,skip_rate_ng,0,0,0,0,28370,216,0,1,1,,,,,展示後38%未満:NG(24.14%)
2026-02-16,2026-02,びわこ,3,2026-02-161103,10,35.11,skip_rate_ng,0,0,0,0,1270,245,0,0,0,,,,,展示後38%未満:NG(35.11%)
2026-02-17,2026-02,常滑,9,2026-02-170809,1,35.05,skip_rate_ng,0,0,0,0,17500,563,0,1,1,,,,,展示後38%未満:NG(35.05%)
2026-02-17,2026-02,尼崎,4,2026-02-171304,2,32.74,skip_rate_ng,0,0,0,0,9080,243,0,0,1,,,,,展示後38%未満:NG(32.74%)
2026-02-17,2026-02,常滑,2,2026-02-170802,3,34.65,skip_rate_ng,0,0,0,0,2730,215,0,0,0,,,,,展示後38%未満:NG(34.65%)
2026-02-17,2026-02,児島,2,2026-02-171602,4,31.24,skip_rate_ng,0,0,0,0,3010,312,0,0,0,,,,,展示後38%未満:NG(31.24%)
2026-02-17,2026-02,桐生,3,2026-02-170103,5,35.05,skip_missing_exhibition,0,0,0,0,18800,645,0,1,1,,,,,展示/1周6艇未満
2026-02-17,2026-02,下関,2,2026-02-171902,6,32.04,skip_rate_ng,0,0,0,0,14450,246,0,1,1,,,,,展示後38%未満:NG(32.04%)
2026-02-17,2026-02,児島,9,2026-02-171609,7,29.09,skip_rate_ng,0,0,0,0,3030,134,0,0,0,,,,,展示後38%未満:NG(29.09%)
2026-02-17,2026-02,桐生,4,2026-02-170104,8,30.44,skip_missing_exhibition,0,0,0,0,3490,214,0,0,0,,,,,展示/1周6艇未満
2026-02-17,2026-02,尼崎,1,2026-02-171301,9,23.14,skip_rate_ng,0,0,0,0,5060,354,0,0,1,,,,,展示後38%未満:NG(23.14%)
2026-02-17,2026-02,三国,9,2026-02-171009,10,27.26,skip_rate_ng,0,0,0,0,830,231,0,0,0,,,,,展示後38%未満:NG(27.26%)
2026-02-18,2026-02,三国,9,2026-02-181009,1,34.01,skip_missing_exhibition,0,0,0,0,680,246,0,0,0,,,,,展示/1周6艇未満
2026-02-18,2026-02,三国,10,2026-02-181010,2,34.9,skip_rate_ng,0,0,0,0,17620,532,0,1,1,,,,,展示後38%未満:NG(34.90%)
2026-02-18,2026-02,福岡,2,2026-02-182202,3,35.05,skip_rate_ng,0,0,0,0,52160,453,0,1,1,,,,,展示後38%未満:NG(35.05%)
2026-02-18,2026-02,桐生,2,2026-02-180102,4,34.95,skip_missing_exhibition,0,0,0,0,1650,315,0,0,0,,,,,展示/1周6艇未満
2026-02-18,2026-02,唐津,4,2026-02-182304,5,31.44,skip_rate_ng,0,0,0,0,9710,264,0,0,1,,,,,展示後38%未満:NG(31.44%)
2026-02-18,2026-02,桐生,5,2026-02-180105,6,37.83,skip_missing_exhibition,0,0,0,0,4720,346,0,0,0,,,,,展示/1周6艇未満
2026-02-18,2026-02,児島,6,2026-02-181606,7,35.73,skip_rate_ng,0,0,0,0,13270,512,0,1,1,,,,,展示後38%未満:NG(35.73%)
2026-02-18,2026-02,唐津,6,2026-02-182306,8,28.14,skip_rate_ng,0,0,0,0,1990,364,0,0,0,,,,,展示後38%未満:NG(28.14%)
2026-02-18,2026-02,常滑,4,2026-02-180804,9,27.71,skip_rate_ng,0,0,0,0,3600,461,0,0,0,,,,,展示後38%未満:NG(27.71%)
2026-02-18,2026-02,常滑,2,2026-02-180802,10,31.46,skip_rate_ng,0,0,0,0,1400,123,0,0,0,,,,,展示後38%未満:NG(31.46%)
2026-02-19,2026-02,三国,9,2026-02-191009,1,35.05,skip_rate_ng,0,0,0,0,3280,123,0,0,0,,,,,展示後38%未満:NG(35.05%)
2026-02-19,2026-02,福岡,3,2026-02-192203,2,31.74,skip_rate_ng,0,0,0,0,2510,135,0,0,0,,,,,展示後38%未満:NG(31.74%)
2026-02-19,2026-02,児島,4,2026-02-191604,3,36.06,skip_rate_ng,0,0,0,0,2120,456,0,0,0,,,,,展示後38%未満:NG(36.06%)
2026-02-19,2026-02,児島,6,2026-02-191606,4,32.95,skip_rate_ng,0,0,0,0,13310,263,0,1,1,,,,,展示後38%未満:NG(32.95%)
2026-02-19,2026-02,下関,1,2026-02-191901,5,35.11,skip_rate_ng,0,0,0,0,3400,152,0,0,0,,,,,展示後38%未満:NG(35.11%)
2026-02-19,2026-02,下関,3,2026-02-191903,6,27.91,skip_rate_ng,0,0,0,0,11000,254,0,1,1,,,,,展示後38%未満:NG(27.91%)
2026-02-19,2026-02,徳山,7,2026-02-191807,7,35.11,skip_rate_ng,0,0,0,0,1520,451,0,0,0,,,,,展示後38%未満:NG(35.11%)
2026-02-19,2026-02,尼崎,9,2026-02-191309,8,29.69,skip_rate_ng,0,0,0,0,2650,416,0,0,0,,,,,展示後38%未満:NG(29.69%)
2026-02-19,2026-02,唐津,7,2026-02-192307,9,34.86,skip_rate_ng,0,0,0,0,3920,154,0,0,0,,,,,展示後38%未満:NG(34.86%)
2026-02-19,2026-02,徳山,11,2026-02-191811,10,34.86,skip_rate_ng,0,0,0,0,1870,314,0,0,0,,,,,展示後38%未満:NG(34.86%)
2026-02-20,2026-02,児島,6,2026-02-201606,1,32.94,skip_rate_ng,0,0,0,0,12640,231,0,1,1,,,,,展示後38%未満:NG(32.94%)
2026-02-20,2026-02,三国,5,2026-02-201005,2,31.74,skip_rate_ng,0,0,0,0,44120,532,0,1,1,,,,,展示後38%未満:NG(31.74%)
2026-02-20,2026-02,徳山,6,2026-02-201806,3,31.85,skip_rate_ng,0,0,0,0,970,214,0,0,0,,,,,展示後38%未満:NG(31.85%)
2026-02-20,2026-02,福岡,8,2026-02-202208,4,35.11,skip_rate_ng,0,0,0,0,5110,246,0,0,1,,,,,展示後38%未満:NG(35.11%)
2026-02-20,2026-02,大村,1,2026-02-202401,5,31.74,skip_rate_ng,0,0,0,0,11080,241,0,1,1,,,,,展示後38%未満:NG(31.74%)
2026-02-20,2026-02,児島,2,2026-02-201602,6,30.94,skip_rate_ng,0,0,0,0,6990,216,0,0,1,,,,,展示後38%未満:NG(30.94%)
2026-02-20,2026-02,宮島,9,2026-02-201709,7,32.44,skip_rate_ng,0,0,0,0,1500,421,0,0,0,,,,,展示後38%未満:NG(32.44%)
2026-02-20,2026-02,尼崎,7,2026-02-201307,8,34.86,skip_rate_ng,0,0,0,0,1150,123,0,0,0,,,,,展示後38%未満:NG(34.86%)
2026-02-20,2026-02,下関,1,2026-02-201901,9,32.44,skip_rate_ng,0,0,0,0,1730,243,0,0,0,,,,,展示後38%未満:NG(32.44%)
2026-02-20,2026-02,福岡,5,2026-02-202205,10,29.24,skip_rate_ng,0,0,0,0,3120,236,0,0,0,,,,,展示後38%未満:NG(29.24%)
2026-02-21,2026-02,浜名湖,5,2026-02-210605,1,31.74,skip_rate_ng,0,0,0,0,5290,342,0,0,1,,,,,展示後38%未満:NG(31.74%)
2026-02-21,2026-02,福岡,7,2026-02-212207,2,26.04,skip_rate_ng,0,0,0,0,4440,123,0,0,0,,,,,展示後38%未満:NG(26.04%)
2026-02-21,2026-02,丸亀,4,2026-02-211504,3,38.9,skip_subcore_conditions_ng,0,0,0,0,11990,253,0,1,1,,,,,"展示後38〜39.9%:OK(38.90%) / 1号艇危険:OK / 1AI予測18.2% / 1逃げ10.0% / 1逃げ失敗53.3% / 1展示+周平均との差-0.65 / 外頭2艇の2番手まで強い:OK(頭5,4,下限33.5) / 5/6絡み:OK / 内軸残り:NG(軸6) / 軸ルール:AI3連対率+一般3連対率の1位と3位（頭と重なる時はAI3連対率+一般3連対率の2位と3位で補完）"
2026-02-21,2026-02,芦屋,3,2026-02-212103,4,28.44,skip_rate_ng,0,0,0,0,15580,126,0,1,1,,,,,展示後38%未満:NG(28.44%)
2026-02-21,2026-02,平和島,3,2026-02-210403,5,35.05,skip_rate_ng,0,0,0,0,5680,132,0,0,1,,,,,展示後38%未満:NG(35.05%)
2026-02-21,2026-02,尼崎,2,2026-02-211302,6,26.19,skip_rate_ng,0,0,0,0,7720,425,0,0,1,,,,,展示後38%未満:NG(26.19%)
2026-02-21,2026-02,宮島,4,2026-02-211704,7,32.67,skip_rate_ng,0,0,0,0,1580,236,0,0,0,,,,,展示後38%未満:NG(32.67%)
2026-02-21,2026-02,三国,6,2026-02-211006,8,25.46,skip_rate_ng,0,0,0,0,1010,623,0,0,0,,,,,展示後38%未満:NG(25.46%)
2026-02-21,2026-02,徳山,7,2026-02-211807,9,32.31,skip_rate_ng,0,0,0,0,3570,162,0,0,0,,,,,展示後38%未満:NG(32.31%)
2026-02-21,2026-02,芦屋,7,2026-02-212107,10,30.12,skip_rate_ng,0,0,0,0,1220,134,0,0,0,,,,,展示後38%未満:NG(30.12%)
2026-02-22,2026-02,平和島,6,2026-02-220406,1,31.24,skip_rate_ng,0,0,0,0,1950,325,0,0,0,,,,,展示後38%未満:NG(31.24%)
2026-02-22,2026-02,浜名湖,2,2026-02-220602,2,29.64,skip_rate_ng,0,0,0,0,1020,253,0,0,0,,,,,展示後38%未満:NG(29.64%)
