status,date,place_name,round,deadline_time,race_id,race_kind,series_title,is_joshi,ranking_type,best_manshu_rate_pct,base_manshu_rate_pct,composite_edge_base_rate_pct,composite_edge_bonus_pct,composite_edges,best_recent_rate_pct,best_condition,matched_logic_count,payout,trifecta,b1_ai_prediction_pct,b1_odds_prediction_pct,b1_odds_rank,b1_ai_plus,b1_ai_plus_order,b1_nige_pct,b1_loss_pct,b1_avg_isshu_diff,b1_isshu_avg_diff,avg_isshu_time,avg_exhibit_combo_time,is_summer,b1_summer_isshu_factor,b1_summer_nige_delta_pp,b1_tenji_time,b1_isshu_time,outer56_best_avg_isshu_diff,outer56_best_ai_prediction_pct,outer56_best_tenji_time,outer56_best_isshu_time,ai_rank6_boat,ai_rank6_avg_isshu_diff,ai_rank6_ai_prediction_pct,ai_rank6_tenji_rank,ai_rank6_isshu_rank,ai_rank5_boat,ai_rank5_avg_isshu_diff,ai_rank5_ai_prediction_pct,ai_rank5_tenji_rank,ai_rank5_isshu_rank,low_outer_boat,low_outer_ai_plus_rank,low_outer_avg_isshu_diff,low_outer_ai_prediction_pct,low_outer_tenji_rank,low_outer_isshu_rank,low_outer_exhibit_top2,center_attack_wall_outer,weather_pressure,outer_isshu_priority_b1weak,b1_full_tobashi_shape,longshot_head_boats,longshot_head_candidate_count,longshot_head_with_b1_gap,double_time_boats,super_slit_boats,super_slit_alert_count,mid234_super_slit_count,outer456_super_slit_count,outer56_super_slit_count,slit_shape_label,b1_slit_gap_vs_23,b3_slit_adv_vs_12,b4_slit_adv_vs_123,outer56_slit_adv_vs_1,outer456_slit_adv_vs_123,slit_dekoboko,slit_b1_front_wall,slit_b1_hole_vs_23,slit_b2_wall_break_3peek,slit_b3_peek_vs_12,slit_b4_cadou_peek,slit_outer456_pressure,slit_outer56_pressure_vs_1,matchup_lane1_pressure_score,matchup_outer_good_count,matchup_lane1_bad_flag,matchup_notes,matchup_buff_boats,b1_matchup_label,b2_matchup_label,b3_matchup_label,b4_matchup_label,b5_matchup_label,b6_matchup_label,boat1_double_time,mid234_double_time_count,outer46_double_time_count,outer56_double_time_count,wind_speed,wave_height,tenji_boats,isshu_boats
厳選統合,2026-06-25,尼崎,3,2026-06-25T11:27:00+09:00,2026-06-251303,nan,サンケイスポーツ旗争奪　第５８回尼崎選手権競走,0,strict,40.0,29.53,24.26,11.8,"[{'id': 'codex_rank6_ana_avg010_b1weak_outertop2', 'label': 'AI+最下位の展示+一周平均との差0.10以上、1号艇AI+4位以下、5/6展示2位以内', 'historical_rate_pct': 24.26, 'bonus_pct': 3.2, 'role': 'rank6_ana', 'details': {'rank6_boat': 6}}, {'id': 'codex_composite_front_b1bad_outer56_avg014', 'label': '1号艇 展示+一周平均との差-0.05以下+展示5位以下+逃げ失敗40%以上、5/6 展示+一周平均との差0.14以上', 'historical_rate_pct': 24.05, 'bonus_pct': 3.0, 'role': 'manshu_rate_up', 'details': {}}, {'id': 'codex_summer_b1_isshu_slow_m010_fly', 'label': '夏場: 1号艇1周が6艇平均より0.10秒遅いのでイン逃げ率-17pt', 'historical_rate_pct': None, 'bonus_pct': 2.8, 'role': 'b1_fly_up', 'details': {'boat': 1, 'isshu_avg_diff': -0.1383, 'threshold': -0.1, 'nige_delta_pp': -17, 'season': 'summer_6_8'}}, {'id': 'codex_allvenue_b1_loss60', 'label': '全場: 1号艇差され+まくられ率60%以上', 'historical_rate_pct': None, 'bonus_pct': 2.8, 'role': 'b1_fly_up', 'details': {'b1_loss_pct': 66.67}}, {'id': 'codex_boaters_avgdiff_b1_super_debuff_尼崎', 'label': '1号艇 展示+一周平均との差+0.10以下: イン飛び超デバフ', 'historical_rate_pct': None, 'bonus_pct': 2.6, 'role': 'b1_fly_up', 'details': {'boat': 1, 'avgdiff': -0.17666666666666941, 'threshold': 0.1, 'win_delta_pp': -10.96, 'top3_miss_delta_pp': 8.9}}, {'id': 'codex_allvenue_b1_nige25', 'label': '全場: 1号艇逃げ率25%未満', 'historical_rate_pct': None, 'bonus_pct': 2.5, 'role': 'b1_fly_up', 'details': {'b1_nige_pct': 8.33}}, {'id': 'codex_slit_formation_outer56_pressure_vs_1', 'label': 'スリット隊形: 5/6外圧', 'historical_rate_pct': 21.14, 'bonus_pct': 1.9, 'role': 'outer_top3_up', 'details': {'slit_shape': '2壁割れ3覗き', 'signal': 'outer56_pressure_vs_1', 'candidate_b1_win_pct': 29.26, 'candidate_b1_fly_pct': 39.18, 'candidate_winner_3to6_pct': 48.27, 'candidate_outer56_top3_pct': 68.0, 'b1_gap_vs_23': 0.015500000000000014, 'b3_adv_vs_12': 0.015500000000000014, 'b4_adv_vs_123': -0.019700000000000023, 'outer56_adv_vs_1': 0.042300000000000004}}, {'id': 'codex_slit_formation_outer456_pressure', 'label': 'スリット隊形: 4〜6外圧', 'historical_rate_pct': 20.87, 'bonus_pct': 1.8, 'role': 'outer_top3_up', 'details': {'slit_shape': '2壁割れ3覗き', 'signal': 'outer456_pressure', 'candidate_b1_win_pct': 29.76, 'candidate_b1_fly_pct': 38.2, 'candidate_winner_3to6_pct': 52.31, 'candidate_outer56_top3_pct': 68.77, 'b1_gap_vs_23': 0.015500000000000014, 'b3_adv_vs_12': 0.015500000000000014, 'b4_adv_vs_123': -0.019700000000000023, 'outer56_adv_vs_1': 0.042300000000000004}}, {'id': 'codex_center_attack_wall_outer', 'label': '3/4攻撃+外圧: 2壁崩壊、3/4攻撃、5/6平均との差+0.10以上', 'historical_rate_pct': 19.86, 'bonus_pct': 1.7, 'role': 'head_up', 'details': {'races': 1183, 'b1_fly_pct': 56.13, 'b1_top3_miss_pct': 28.4, 'winner_3to6_pct': 47.42, 'outer56_top3_pct': 63.57, 'outer56_avg_isshu_diff': 0.43333333333333}}, {'id': 'codex_allvenue_b1_aipred25', 'label': '全場: 1号艇AI予測25%未満', 'historical_rate_pct': None, 'bonus_pct': 1.5, 'role': 'b1_fly_up', 'details': {'b1_ai_prediction_pct': 23.27}}, {'id': 'codex_allvenue_outer56_avg014', 'label': '全場: 5/6号艇 展示+一周平均との差+0.14以上', 'historical_rate_pct': None, 'bonus_pct': 1.5, 'role': 'outer_top3_up', 'details': {'outer56_avg_isshu_diff': 0.43333333333333}}, {'id': 'codex_allvenue_outer56_aipred12', 'label': '全場: 5/6号艇AI予測最大12%以上', 'historical_rate_pct': None, 'bonus_pct': 1.4, 'role': 'outer_top3_up', 'details': {'outer56_ai_prediction_pct': 14.5}}, {'id': 'codex_b1_fly_avg0_tenji4', 'label': '1号艇 展示+一周平均との差0以下+展示4位以下', 'historical_rate_pct': 19.32, 'bonus_pct': 1.2, 'role': 'b1_fly_up', 'details': {}}, {'id': 'codex_slit_formation_b2_wall_break_3peek', 'label': 'スリット隊形: 2壁割れ+3覗き', 'historical_rate_pct': 19.1, 'bonus_pct': 1.2, 'role': 'head_up', 'details': {'slit_shape': '2壁割れ3覗き', 'signal': 'b2_wall_break_3peek', 'candidate_b1_win_pct': 31.4, 'candidate_b1_fly_pct': 36.83, 'candidate_winner_3to6_pct': 51.12, 'candidate_outer56_top3_pct': 63.38, 'b1_gap_vs_23': 0.015500000000000014, 'b3_adv_vs_12': 0.015500000000000014, 'b4_adv_vs_123': -0.019700000000000023, 'outer56_adv_vs_1': 0.042300000000000004}}, {'id': 'codex_allvenue_outer56_aiplus110', 'label': '全場: 5/6号艇AI+最大110以上', 'historical_rate_pct': None, 'bonus_pct': 1.2, 'role': 'outer_top3_up', 'details': {'outer56_ai_plus': 120.69}}, {'id': 'codex_allvenue_rank6_avg010', 'label': '全場: AI+最下位が3〜6号艇で平均との差+0.10以上', 'historical_rate_pct': None, 'bonus_pct': 1.2, 'role': 'rank6_ana', 'details': {'rank6_boat': 6}}, {'id': 'codex_slit_formation_b5_left_adv', 'label': 'スリット隊形: 5号艇が左4より0.015速い', 'historical_rate_pct': 20.3, 'bonus_pct': 1.1, 'role': 'outer_top3_up', 'details': {'slit_shape': '2壁割れ3覗き', 'signal': 'b5_left_adv', 'candidate_b1_win_pct': 32.19, 'candidate_b1_fly_pct': 35.17, 'candidate_winner_3to6_pct': 45.45, 'candidate_outer56_top3_pct': 68.55, 'b1_gap_vs_23': 0.015500000000000014, 'b3_adv_vs_12': 0.015500000000000014, 'b4_adv_vs_123': -0.019700000000000023, 'outer56_adv_vs_1': 0.042300000000000004}}, {'id': 'codex_slit_formation_b3_peek_vs_12', 'label': 'スリット隊形: 3号艇が1/2号艇より0.015速い', 'historical_rate_pct': 19.34, 'bonus_pct': 1.1, 'role': 'head_up', 'details': {'slit_shape': '2壁割れ3覗き', 'signal': 'b3_peek_vs_12', 'candidate_b1_win_pct': 31.0, 'candidate_b1_fly_pct': 36.96, 'candidate_winner_3to6_pct': 51.39, 'candidate_outer56_top3_pct': 63.65, 'b1_gap_vs_23': 0.015500000000000014, 'b3_adv_vs_12': 0.015500000000000014, 'b4_adv_vs_123': -0.019700000000000023, 'outer56_adv_vs_1': 0.042300000000000004}}, {'id': 'codex_boaters_avgdiff_global_5_0.00', 'label': '5号艇 展示+一周平均との差+0.00以上: 3着内超バフ', 'historical_rate_pct': None, 'bonus_pct': 1.05, 'role': 'lane_top3_up', 'details': {'boat': 5, 'avgdiff': 0.0033333333333303017, 'threshold': 0.0, 'top3_uplift_pp': 9.43, 'win_uplift_pp': 2.53}}, {'id': 'codex_allvenue_b1_aiplus4', 'label': '全場: 1号艇AI+順位4位以下', 'historical_rate_pct': None, 'bonus_pct': 1.0, 'role': 'b1_fly_up', 'details': {'b1_ai_plus_order': 4.0}}, {'id': 'codex_allvenue_outer56_exhibit_top2', 'label': '全場: 5/6号艇に展示/1周2位以内', 'historical_rate_pct': None, 'bonus_pct': 1.0, 'role': 'outer_top3_up', 'details': {'outer56_exhibit_top2_count': 2.0}}, {'id': 'codex_boaters_avgdiff_global_6_0.00', 'label': '6号艇 展示+一周平均との差+0.00以上: 3着内超バフ', 'historical_rate_pct': None, 'bonus_pct': 0.98, 'role': 'lane_top3_up', 'details': {'boat': 6, 'avgdiff': 0.43333333333333, 'threshold': 0.0, 'top3_uplift_pp': 8.83, 'win_uplift_pp': 1.6}}, {'id': 'codex_slit_formation_center34_dent', 'label': 'スリット隊形: 3/4中凹み', 'historical_rate_pct': 20.09, 'bonus_pct': 0.8, 'role': 'outer_top3_up', 'details': {'slit_shape': '2壁割れ3覗き', 'signal': 'center34_dent', 'candidate_b1_win_pct': 32.52, 'candidate_b1_fly_pct': 34.9, 'candidate_winner_3to6_pct': 43.68, 'candidate_outer56_top3_pct': 66.36, 'b1_gap_vs_23': 0.015500000000000014, 'b3_adv_vs_12': 0.015500000000000014, 'b4_adv_vs_123': -0.019700000000000023, 'outer56_adv_vs_1': 0.042300000000000004}}, {'id': 'codex_boaters_lane_avgdiff_尼崎_6_0.00', 'label': '尼崎6号艇 展示+一周平均との差+0.00以上で3着内上振れ', 'historical_rate_pct': None, 'bonus_pct': 0.8, 'role': 'lane_top3_up', 'details': {'boat': 6, 'avgdiff': 0.43333333333333, 'threshold': 0.0, 'top3_uplift_pp': 9.35, 'win_uplift_pp': 1.22, 'samples': 2122}}, {'id': 'codex_allvenue_early', 'label': '全場: 前半1〜6Rで荒れ材料あり', 'historical_rate_pct': None, 'bonus_pct': 0.4, 'role': 'context_up', 'details': {}}, {'id': 'codex_b1_unpopular_fly_low_value', 'label': '1号艇オッズ評価45%未満または1位外: イン飛びは織り込み済みで妙味を下げる', 'historical_rate_pct': None, 'bonus_pct': -1.2, 'role': 'low_value_b1_fly', 'details': {'b1_odds_prediction_pct': 24.14, 'b1_odds_rank': 2}}]",31.86,Codex厳選ランキング: 過去27%以上条件、1号艇弱化、外枠上振れ、AI/オッズ、展示+1周、スリット隊形、女子戦、天候、対戦相性を全統合 × Codex複合補正: AI+最下位の展示+一周平均との差0.10以上、1号艇AI+4位以下、5/6展示2位以内 / 1号艇 展示+一周平均との差-0.05以下+展示5位以下+逃げ失敗40%以上、5/6 展示+一周平均との差0.14以上,4,2440,513,23.27,24.14,2.0,87.34,4.0,8.33,66.67,-0.17666666666666941,-0.1383,37.85166666666667,44.78333333333333,1,slow_fly,-17,6.97,37.99,0.43333333333333,14.5,6.88,37.4,6.0,0.43333333333333,0.18,3.0,1.0,4.0,-0.35666666666666913,8.35,5.0,6.0,6.0,6.0,0.43333333333333,0.18,3.0,1.0,1,1,0,0,0,,0,0,,,0,0,0,0,2壁割れ3覗き,0.015500000000000014,0.015500000000000014,-0.019700000000000023,0.042300000000000004,0.02679999999999999,1,0,0,1,1,0,1,1,0.0,0,0,,,相性データ薄,相性データ薄,相性データ薄,相性データ薄,相性データ薄,相性データ薄,0,0,0,0,2.0,0.0,6,6
厳選統合,2026-06-25,鳴門,7,2026-06-25T13:45:00+09:00,2026-06-251407,nan,第３６回グランドチャンピオン,0,strict,40.0,29.25,21.14,11.7,"[{'id': 'codex_boaters_avgdiff_b1_super_debuff_鳴門', 'label': '1号艇 展示+一周平均との差+0.15以下: イン飛び超デバフ', 'historical_rate_pct': None, 'bonus_pct': 2.6, 'role': 'b1_fly_up', 'details': {'boat': 1, 'avgdiff': 0.07166666666667254, 'threshold': 0.15, 'win_delta_pp': -10.26, 'top3_miss_delta_pp': 6.23}}, {'id': 'codex_slit_formation_outer56_pressure_vs_1', 'label': 'スリット隊形: 5/6外圧', 'historical_rate_pct': 21.14, 'bonus_pct': 1.9, 'role': 'outer_top3_up', 'details': {'slit_shape': '4カド覗き', 'signal': 'outer56_pressure_vs_1', 'candidate_b1_win_pct': 29.26, 'candidate_b1_fly_pct': 39.18, 'candidate_winner_3to6_pct': 48.27, 'candidate_outer56_top3_pct': 68.0, 'b1_gap_vs_23': 0.01479999999999998, 'b3_adv_vs_12': 0.005299999999999999, 'b4_adv_vs_123': 0.046500000000000014, 'outer56_adv_vs_1': 0.03799999999999999}}, {'id': 'codex_slit_formation_outer456_pressure', 'label': 'スリット隊形: 4〜6外圧', 'historical_rate_pct': 20.87, 'bonus_pct': 1.8, 'role': 'outer_top3_up', 'details': {'slit_shape': '4カド覗き', 'signal': 'outer456_pressure', 'candidate_b1_win_pct': 29.76, 'candidate_b1_fly_pct': 38.2, 'candidate_winner_3to6_pct': 52.31, 'candidate_outer56_top3_pct': 68.77, 'b1_gap_vs_23': 0.01479999999999998, 'b3_adv_vs_12': 0.005299999999999999, 'b4_adv_vs_123': 0.046500000000000014, 'outer56_adv_vs_1': 0.03799999999999999}}, {'id': 'codex_slit_formation_b4_cadou_peek', 'label': 'スリット隊形: 4カド覗き', 'historical_rate_pct': 19.68, 'bonus_pct': 1.5, 'role': 'head_up', 'details': {'slit_shape': '4カド覗き', 'signal': 'b4_cadou_peek', 'candidate_b1_win_pct': 29.81, 'candidate_b1_fly_pct': 38.99, 'candidate_winner_3to6_pct': 52.81, 'candidate_outer56_top3_pct': 64.92, 'b1_gap_vs_23': 0.01479999999999998, 'b3_adv_vs_12': 0.005299999999999999, 'b4_adv_vs_123': 0.046500000000000014, 'outer56_adv_vs_1': 0.03799999999999999}}, {'id': 'codex_allvenue_outer56_avg014', 'label': '全場: 5/6号艇 展示+一周平均との差+0.14以上', 'historical_rate_pct': None, 'bonus_pct': 1.5, 'role': 'outer_top3_up', 'details': {'outer56_avg_isshu_diff': 0.24166666666666714}}, {'id': 'codex_allvenue_outer56_aiplus110', 'label': '全場: 5/6号艇AI+最大110以上', 'historical_rate_pct': None, 'bonus_pct': 1.2, 'role': 'outer_top3_up', 'details': {'outer56_ai_plus': 149.51}}, {'id': 'codex_allvenue_rank6_avg010', 'label': '全場: AI+最下位が3〜6号艇で平均との差+0.10以上', 'historical_rate_pct': None, 'bonus_pct': 1.2, 'role': 'rank6_ana', 'details': {'rank6_boat': 6}}, {'id': 'codex_boaters_avgdiff_global_5_0.00', 'label': '5号艇 展示+一周平均との差+0.00以上: 3着内超バフ', 'historical_rate_pct': None, 'bonus_pct': 1.05, 'role': 'lane_top3_up', 'details': {'boat': 5, 'avgdiff': 0.24166666666666714, 'threshold': 0.0, 'top3_uplift_pp': 9.43, 'win_uplift_pp': 2.53}}, {'id': 'codex_allvenue_outer56_aipred10', 'label': '全場: 5/6号艇AI予測最大10%以上', 'historical_rate_pct': None, 'bonus_pct': 1.0, 'role': 'outer_top3_up', 'details': {'outer56_ai_prediction_pct': 10.18}}, {'id': 'codex_allvenue_outer56_exhibit_top2', 'label': '全場: 5/6号艇に展示/1周2位以内', 'historical_rate_pct': None, 'bonus_pct': 1.0, 'role': 'outer_top3_up', 'details': {'outer56_exhibit_top2_count': 2.0}}, {'id': 'codex_boaters_avgdiff_global_6_0.00', 'label': '6号艇 展示+一周平均との差+0.00以上: 3着内超バフ', 'historical_rate_pct': None, 'bonus_pct': 0.98, 'role': 'lane_top3_up', 'details': {'boat': 6, 'avgdiff': 0.23166666666666913, 'threshold': 0.0, 'top3_uplift_pp': 8.83, 'win_uplift_pp': 1.6}}, {'id': 'codex_boaters_lane_avgdiff_鳴門_5_0.10', 'label': '鳴門5号艇 展示+一周平均との差+0.10以上で3着内上振れ', 'historical_rate_pct': None, 'bonus_pct': 0.83, 'role': 'lane_top3_up', 'details': {'boat': 5, 'avgdiff': 0.24166666666666714, 'threshold': 0.1, 'top3_uplift_pp': 9.94, 'win_uplift_pp': 1.84, 'samples': 1312}}]",27.92,Codex厳選ランキング: 過去27%以上条件、1号艇弱化、外枠上振れ、AI/オッズ、展示+1周、スリット隊形、女子戦、天候、対戦相性を全統合 × Codex複合補正: 1号艇 展示+一周平均との差+0.15以下: イン飛び超デバフ / スリット隊形: 5/6外圧,14,5910,345,54.57,31.21,1.0,140.38,2.0,48.89,17.78,0.07166666666667254,0.0233,36.983333333333334,43.83166666666667,1,,0,6.8,36.96,0.24166666666666714,10.18,6.82,36.77,6.0,0.23166666666666913,3.19,3.0,1.0,4.0,-0.6783333333333346,7.75,6.0,6.0,6.0,6.0,0.23166666666666913,3.19,3.0,1.0,1,0,0,0,0,,0,0,,,0,0,0,0,4カド覗き,0.01479999999999998,0.005299999999999999,0.046500000000000014,0.03799999999999999,0.046500000000000014,1,0,0,0,0,1,1,1,0.0,0,0,,,相性データ薄,相性データ薄,相性データ薄,相性データ薄,相性データ薄,相性データ薄,0,0,0,0,4.0,4.0,6,6
厳選統合,2026-06-25,鳴門,8,2026-06-25T14:16:00+09:00,2026-06-251408,nan,第３６回グランドチャンピオン,0,strict,40.0,29.25,20.66,12.1,"[{'id': 'codex_summer_b1_isshu_slow_m010_fly', 'label': '夏場: 1号艇1周が6艇平均より0.10秒遅いのでイン逃げ率-17pt', 'historical_rate_pct': None, 'bonus_pct': 2.8, 'role': 'b1_fly_up', 'details': {'boat': 1, 'isshu_avg_diff': -0.17, 'threshold': -0.1, 'nige_delta_pp': -17, 'season': 'summer_6_8'}}, {'id': 'codex_boaters_avgdiff_b1_super_debuff_鳴門', 'label': '1号艇 展示+一周平均との差+0.15以下: イン飛び超デバフ', 'historical_rate_pct': None, 'bonus_pct': 2.6, 'role': 'b1_fly_up', 'details': {'boat': 1, 'avgdiff': -0.11833333333333229, 'threshold': 0.15, 'win_delta_pp': -10.26, 'top3_miss_delta_pp': 6.23}}, {'id': 'codex_center_attack_wall_outer', 'label': '3/4攻撃+外圧: 2壁崩壊、3/4攻撃、5/6平均との差+0.10以上', 'historical_rate_pct': 19.86, 'bonus_pct': 1.7, 'role': 'head_up', 'details': {'races': 1183, 'b1_fly_pct': 56.13, 'b1_top3_miss_pct': 28.4, 'winner_3to6_pct': 47.42, 'outer56_top3_pct': 63.57, 'outer56_avg_isshu_diff': 0.3616666666666575}}, {'id': 'codex_allvenue_outer56_avg014', 'label': '全場: 5/6号艇 展示+一周平均との差+0.14以上', 'historical_rate_pct': None, 'bonus_pct': 1.5, 'role': 'outer_top3_up', 'details': {'outer56_avg_isshu_diff': 0.3616666666666575}}, {'id': 'codex_slit_formation_b2_wall_break_3peek', 'label': 'スリット隊形: 2壁割れ+3覗き', 'historical_rate_pct': 19.1, 'bonus_pct': 1.2, 'role': 'head_up', 'details': {'slit_shape': '2壁割れ3覗き', 'signal': 'b2_wall_break_3peek', 'candidate_b1_win_pct': 31.4, 'candidate_b1_fly_pct': 36.83, 'candidate_winner_3to6_pct': 51.12, 'candidate_outer56_top3_pct': 63.38, 'b1_gap_vs_23': -0.010300000000000004, 'b3_adv_vs_12': -0.010300000000000004, 'b4_adv_vs_123': -0.008599999999999997, 'outer56_adv_vs_1': 0.0059000000000000025}}, {'id': 'codex_allvenue_outer56_aiplus110', 'label': '全場: 5/6号艇AI+最大110以上', 'historical_rate_pct': None, 'bonus_pct': 1.2, 'role': 'outer_top3_up', 'details': {'outer56_ai_plus': 131.27}}, {'id': 'codex_slit_formation_b3_peek_vs_12', 'label': 'スリット隊形: 3号艇が1/2号艇より0.015速い', 'historical_rate_pct': 19.34, 'bonus_pct': 1.1, 'role': 'head_up', 'details': {'slit_shape': '2壁割れ3覗き', 'signal': 'b3_peek_vs_12', 'candidate_b1_win_pct': 31.0, 'candidate_b1_fly_pct': 36.96, 'candidate_winner_3to6_pct': 51.39, 'candidate_outer56_top3_pct': 63.65, 'b1_gap_vs_23': -0.010300000000000004, 'b3_adv_vs_12': -0.010300000000000004, 'b4_adv_vs_123': -0.008599999999999997, 'outer56_adv_vs_1': 0.0059000000000000025}}, {'id': 'codex_boaters_avgdiff_global_5_0.00', 'label': '5号艇 展示+一周平均との差+0.00以上: 3着内超バフ', 'historical_rate_pct': None, 'bonus_pct': 1.05, 'role': 'lane_top3_up', 'details': {'boat': 5, 'avgdiff': 0.3616666666666575, 'threshold': 0.0, 'top3_uplift_pp': 9.43, 'win_uplift_pp': 2.53}}, {'id': 'codex_slit_formation_b6_left_adv', 'label': 'スリット隊形: 6号艇が左5より0.015速い', 'historical_rate_pct': 20.66, 'bonus_pct': 1.0, 'role': 'outer_top3_up', 'details': {'slit_shape': '2壁割れ3覗き', 'signal': 'b6_left_adv', 'candidate_b1_win_pct': 31.88, 'candidate_b1_fly_pct': 35.96, 'candidate_winner_3to6_pct': 46.62, 'candidate_outer56_top3_pct': 63.97, 'b1_gap_vs_23': -0.010300000000000004, 'b3_adv_vs_12': -0.010300000000000004, 'b4_adv_vs_123': -0.008599999999999997, 'outer56_adv_vs_1': 0.0059000000000000025}}, {'id': 'codex_allvenue_outer56_exhibit_top2', 'label': '全場: 5/6号艇に展示/1周2位以内', 'historical_rate_pct': None, 'bonus_pct': 1.0, 'role': 'outer_top3_up', 'details': {'outer56_exhibit_top2_count': 2.0}}, {'id': 'codex_boaters_avgdiff_global_4_0.00', 'label': '4号艇 展示+一周平均との差+0.00以上: 3着内超バフ', 'historical_rate_pct': None, 'bonus_pct': 0.98, 'role': 'lane_top3_up', 'details': {'boat': 4, 'avgdiff': 0.24166666666666714, 'threshold': 0.0, 'top3_uplift_pp': 8.83, 'win_uplift_pp': 3.48}}, {'id': 'codex_boaters_avgdiff_global_6_0.00', 'label': '6号艇 展示+一周平均との差+0.00以上: 3着内超バフ', 'historical_rate_pct': None, 'bonus_pct': 0.98, 'role': 'lane_top3_up', 'details': {'boat': 6, 'avgdiff': 0.32166666666666544, 'threshold': 0.0, 'top3_uplift_pp': 8.83, 'win_uplift_pp': 1.6}}, {'id': 'codex_boaters_lane_avgdiff_鳴門_5_0.10', 'label': '鳴門5号艇 展示+一周平均との差+0.10以上で3着内上振れ', 'historical_rate_pct': None, 'bonus_pct': 0.83, 'role': 'lane_top3_up', 'details': {'boat': 5, 'avgdiff': 0.3616666666666575, 'threshold': 0.1, 'top3_uplift_pp': 9.94, 'win_uplift_pp': 1.84, 'samples': 1312}}]",27.92,Codex厳選ランキング: 過去27%以上条件、1号艇弱化、外枠上振れ、AI/オッズ、展示+1周、スリット隊形、女子戦、天候、対戦相性を全統合 × Codex複合補正: 夏場: 1号艇1周が6艇平均より0.10秒遅いのでイン逃げ率-17pt / 1号艇 展示+一周平均との差+0.15以下: イン飛び超デバフ,13,4600,514,65.6,41.93,1.0,185.32,1.0,74.0,8.0,-0.11833333333333229,-0.17,37.059999999999995,43.901666666666664,1,slow_fly,-17,6.79,37.23,0.3616666666666575,9.04,6.77,36.73,2.0,-0.028333333333335986,7.22,6.0,4.0,4.0,0.24166666666666714,5.46,4.0,3.0,nan,nan,nan,nan,nan,nan,0,1,0,0,0,,0,0,,,0,0,0,0,2壁割れ3覗き,-0.010300000000000004,-0.010300000000000004,-0.008599999999999997,0.0059000000000000025,0.0059000000000000025,1,0,0,1,1,0,0,0,0.0,0,0,,,相性データ薄,相性データ薄,相性データ薄,相性データ薄,相性データ薄,相性データ薄,0,0,0,0,3.0,3.0,6,6
