status,date,place_name,round,deadline_time,race_id,race_grade,race_kind,series_title,is_joshi,ranking_type,best_manshu_rate_pct,base_manshu_rate_pct,composite_edge_base_rate_pct,composite_edge_bonus_pct,composite_edges,best_recent_rate_pct,best_condition,matched_logic_count,payout,trifecta,b1_ai_prediction_pct,b1_odds_prediction_pct,b1_odds_rank,b1_popularity_level,b1_popularity_source,b1_trifecta_top5_1head,trifecta_top5_head1_count,trifecta_top5_count,trifecta_top10_head1_count,trifecta_top10_count,trifecta_top20_head1_count,trifecta_top20_count,trifecta_top1_odds,trifecta_top5_avg_odds,trifecta_top5_combos,trifecta_top10_head_counts,trifecta_top20_head_counts,trifecta_head_first_ranks,trifecta_head_min_odds,trifecta_odds_snapshot_at,b1_trifecta_first_rank,b2_trifecta_first_rank,b3_trifecta_first_rank,b4_trifecta_first_rank,b5_trifecta_first_rank,b6_trifecta_first_rank,b1_trifecta_min_head_odds,b2_trifecta_min_head_odds,b3_trifecta_min_head_odds,b4_trifecta_min_head_odds,b5_trifecta_min_head_odds,b6_trifecta_min_head_odds,b1_trifecta_top10_head_count,b2_trifecta_top10_head_count,b3_trifecta_top10_head_count,b4_trifecta_top10_head_count,b5_trifecta_top10_head_count,b6_trifecta_top10_head_count,b1_trifecta_top20_head_count,b2_trifecta_top20_head_count,b3_trifecta_top20_head_count,b4_trifecta_top20_head_count,b5_trifecta_top20_head_count,b6_trifecta_top20_head_count,b1_recent10_st_time_avg,b1_recent10_st_rank_avg,b1_recent10_waku_race_count,b1_recent10_win_pct,b1_recent10_second_pct,b1_recent10_third_pct,b1_recent10_top3_pct,b1_recent10_nige_rate,b1_recent10_sasare_rate,b1_recent10_makurare_rate,b1_recent10_sashi_rate,b1_recent10_makuri_rate,b1_recent10_makurizashi_rate,b1_recent10_makurizasare_rate,b1_recent10_nigashi_rate,b2_recent10_st_time_avg,b2_recent10_st_rank_avg,b2_recent10_waku_race_count,b2_recent10_win_pct,b2_recent10_second_pct,b2_recent10_third_pct,b2_recent10_top3_pct,b2_recent10_nige_rate,b2_recent10_sasare_rate,b2_recent10_makurare_rate,b2_recent10_sashi_rate,b2_recent10_makuri_rate,b2_recent10_makurizashi_rate,b2_recent10_makurizasare_rate,b2_recent10_nigashi_rate,b3_recent10_st_time_avg,b3_recent10_st_rank_avg,b3_recent10_waku_race_count,b3_recent10_win_pct,b3_recent10_second_pct,b3_recent10_third_pct,b3_recent10_top3_pct,b3_recent10_nige_rate,b3_recent10_sasare_rate,b3_recent10_makurare_rate,b3_recent10_sashi_rate,b3_recent10_makuri_rate,b3_recent10_makurizashi_rate,b3_recent10_makurizasare_rate,b3_recent10_nigashi_rate,b4_recent10_st_time_avg,b4_recent10_st_rank_avg,b4_recent10_waku_race_count,b4_recent10_win_pct,b4_recent10_second_pct,b4_recent10_third_pct,b4_recent10_top3_pct,b4_recent10_nige_rate,b4_recent10_sasare_rate,b4_recent10_makurare_rate,b4_recent10_sashi_rate,b4_recent10_makuri_rate,b4_recent10_makurizashi_rate,b4_recent10_makurizasare_rate,b4_recent10_nigashi_rate,b5_recent10_st_time_avg,b5_recent10_st_rank_avg,b5_recent10_waku_race_count,b5_recent10_win_pct,b5_recent10_second_pct,b5_recent10_third_pct,b5_recent10_top3_pct,b5_recent10_nige_rate,b5_recent10_sasare_rate,b5_recent10_makurare_rate,b5_recent10_sashi_rate,b5_recent10_makuri_rate,b5_recent10_makurizashi_rate,b5_recent10_makurizasare_rate,b5_recent10_nigashi_rate,b6_recent10_st_time_avg,b6_recent10_st_rank_avg,b6_recent10_waku_race_count,b6_recent10_win_pct,b6_recent10_second_pct,b6_recent10_third_pct,b6_recent10_top3_pct,b6_recent10_nige_rate,b6_recent10_sasare_rate,b6_recent10_makurare_rate,b6_recent10_sashi_rate,b6_recent10_makuri_rate,b6_recent10_makurizashi_rate,b6_recent10_makurizasare_rate,b6_recent10_nigashi_rate,b1_ai_plus,b1_ai_plus_order,b1_nige_pct,b1_loss_pct,b1_avg_isshu_diff,b1_isshu_avg_diff,avg_isshu_time,avg_exhibit_combo_time,lap_time_type,is_summer,b1_summer_isshu_factor,b1_summer_nige_delta_pp,b1_tenji_time,b1_tenji_rank,b1_tenji_time_rank,b1_isshu_time,b1_isshu_rank,b1_chokusen_time,b1_chokusen_rank,b1_chokusen_avgdiff,b1_mawariashi_time,b1_mawariashi_rank,b1_mawariashi_avgdiff,b1_start_tenji_time,b1_start_tenji_time_rank,b1_start_tenji_rank,b1_start_tenji_avgdiff,b1_before_start_sinnyu,b1_tilt,b1_extra_exhibition_bad_count,outer56_best_avg_isshu_diff,outer56_best_ai_prediction_pct,outer56_best_ai_plus,outer56_best_tenji_time,outer56_best_isshu_time,outer56_tenji_top2_count,outer56_isshu_top2_count,outer56_chokusen_top2_count,outer56_mawariashi_top2_count,outer56_start_tenji_top2_count,outer46_chokusen_top2_count,outer46_mawariashi_top2_count,outer46_start_tenji_top2_count,outer56_best_chokusen_avgdiff,outer56_best_mawariashi_avgdiff,outer56_best_start_tenji_avgdiff,outer56_extra_exhibition_top2_count,outer46_extra_exhibition_top2_count,outer56_tilt_plus_count,b1_tilt_minus,extra_exhibition_b1weak_outer56strong,extra_exhibition_b1weak_outer46strong,extra_exhibition_b1weak_outer56tilt,outer56_exhibit_top2_count,ai_rank6_boat,ai_rank6_avg_isshu_diff,ai_rank6_ai_prediction_pct,ai_rank6_tenji_rank,ai_rank6_isshu_rank,ai_rank5_boat,ai_rank5_avg_isshu_diff,ai_rank5_ai_prediction_pct,ai_rank5_tenji_rank,ai_rank5_isshu_rank,low_outer_boat,low_outer_ai_plus_rank,low_outer_avg_isshu_diff,low_outer_ai_prediction_pct,low_outer_tenji_rank,low_outer_isshu_rank,low_outer_exhibit_top2,center_attack_wall_outer,weather_pressure,outer_isshu_priority_b1weak,b1_full_tobashi_shape,longshot_head_boats,longshot_head_candidate_count,longshot_head_with_b1_gap,double_time_boats,super_slit_boats,super_slit_alert_count,mid234_super_slit_count,outer456_super_slit_count,outer56_super_slit_count,slit_shape_label,b1_slit_gap_vs_23,b3_slit_adv_vs_12,b4_slit_adv_vs_123,outer56_slit_adv_vs_1,outer456_slit_adv_vs_123,slit_dekoboko,slit_b1_front_wall,slit_b1_hole_vs_23,slit_b2_wall_break_3peek,slit_b3_peek_vs_12,slit_b4_cadou_peek,slit_outer456_pressure,slit_outer56_pressure_vs_1,matchup_lane1_pressure_score,matchup_outer_good_count,matchup_lane1_bad_flag,matchup_notes,matchup_buff_boats,b1_matchup_label,b2_matchup_label,b3_matchup_label,b4_matchup_label,b5_matchup_label,b6_matchup_label,b2_ai_prediction_pct,b3_ai_prediction_pct,b4_ai_prediction_pct,b5_ai_prediction_pct,b6_ai_prediction_pct,b1_ai_3ren_pct,b2_ai_3ren_pct,b3_ai_3ren_pct,b4_ai_3ren_pct,b5_ai_3ren_pct,b6_ai_3ren_pct,b1_general_3ren_pct,b2_general_3ren_pct,b3_general_3ren_pct,b4_general_3ren_pct,b5_general_3ren_pct,b6_general_3ren_pct,b1_st_rank_general,b2_st_rank_general,b3_st_rank_general,b4_st_rank_general,b5_st_rank_general,b6_st_rank_general,b1_st_time_avg_general,b2_st_time_avg_general,b3_st_time_avg_general,b4_st_time_avg_general,b5_st_time_avg_general,b6_st_time_avg_general,b2_ai_plus,b3_ai_plus,b4_ai_plus,b5_ai_plus,b6_ai_plus,b2_ai_plus_order,b3_ai_plus_order,b4_ai_plus_order,b5_ai_plus_order,b6_ai_plus_order,b2_tenji_time,b3_tenji_time,b4_tenji_time,b5_tenji_time,b6_tenji_time,b2_tenji_rank,b3_tenji_rank,b4_tenji_rank,b5_tenji_rank,b6_tenji_rank,b2_tenji_time_rank,b3_tenji_time_rank,b4_tenji_time_rank,b5_tenji_time_rank,b6_tenji_time_rank,b2_isshu_time,b3_isshu_time,b4_isshu_time,b5_isshu_time,b6_isshu_time,b2_isshu_rank,b3_isshu_rank,b4_isshu_rank,b5_isshu_rank,b6_isshu_rank,b2_chokusen_time,b3_chokusen_time,b4_chokusen_time,b5_chokusen_time,b6_chokusen_time,b2_chokusen_rank,b3_chokusen_rank,b4_chokusen_rank,b5_chokusen_rank,b6_chokusen_rank,b2_mawariashi_time,b3_mawariashi_time,b4_mawariashi_time,b5_mawariashi_time,b6_mawariashi_time,b2_mawariashi_rank,b3_mawariashi_rank,b4_mawariashi_rank,b5_mawariashi_rank,b6_mawariashi_rank,b2_start_tenji_time,b3_start_tenji_time,b4_start_tenji_time,b5_start_tenji_time,b6_start_tenji_time,b2_start_tenji_time_rank,b3_start_tenji_time_rank,b4_start_tenji_time_rank,b5_start_tenji_time_rank,b6_start_tenji_time_rank,b2_start_tenji_rank,b3_start_tenji_rank,b4_start_tenji_rank,b5_start_tenji_rank,b6_start_tenji_rank,b2_before_start_sinnyu,b3_before_start_sinnyu,b4_before_start_sinnyu,b5_before_start_sinnyu,b6_before_start_sinnyu,b2_tilt,b3_tilt,b4_tilt,b5_tilt,b6_tilt,boat1_double_time,mid234_double_time_count,outer46_double_time_count,outer56_double_time_count,wind_speed,wave_height,tenji_boats,raw_isshu_boats,hanshu_boats,isshu_boats
厳選統合,2026-07-05,芦屋,7,2026-07-05T11:18:00+09:00,2026-07-052107,Ippan,,ＤＭＭボートちゃんねる杯,0,strict,40.0,29.69,25.17,13.0,"[{'id': 'codex_popular_b1_fly_avg_bad_outer56', 'label': '人気1号艇飛び: オッズ人気ありでも展示+有効ラップ平均との差-0.05以下、展示4位以下、5/6平均との差+0.14以上', 'historical_rate_pct': 25.17, 'bonus_pct': 3.2, 'role': 'popular_b1_fly_up', 'details': {'b1_odds_prediction_pct': 45.87, 'b1_avg_isshu_diff': -0.1283333333333374, 'b1_tenji_rank': 6.0, 'b1_nige_pct': 17.86, 'outer56_avg_isshu_diff': 0.14166666666666572}}, {'id': 'codex_boaters_avgdiff_b1_super_debuff_芦屋', 'label': '1号艇 展示+一周平均との差+0.15以下: イン飛び超デバフ', 'historical_rate_pct': None, 'bonus_pct': 2.6, 'role': 'b1_fly_up', 'details': {'boat': 1, 'avgdiff': -0.1283333333333374, 'threshold': 0.15, 'win_delta_pp': -10.03, 'top3_miss_delta_pp': 6.86}}, {'id': 'codex_allvenue_b1_nige25', 'label': '全場: 1号艇逃げ率25%未満', 'historical_rate_pct': None, 'bonus_pct': 2.5, 'role': 'b1_fly_up', 'details': {'b1_nige_pct': 17.86}}, {'id': 'codex_slit_formation_outer56_pressure_vs_1', 'label': 'スリット隊形: 5/6外圧', 'historical_rate_pct': 21.14, 'bonus_pct': 1.9, 'role': 'outer_top3_up', 'details': {'slit_shape': '2壁割れ3覗き', 'signal': 'outer56_pressure_vs_1', 'candidate_b1_win_pct': 29.26, 'candidate_b1_fly_pct': 39.18, 'candidate_winner_3to6_pct': 48.27, 'candidate_outer56_top3_pct': 68.0, 'b1_gap_vs_23': 0.03609999999999999, 'b3_adv_vs_12': 0.034900000000000014, 'b4_adv_vs_123': -0.0020000000000000018, 'outer56_adv_vs_1': 0.04999999999999999}}, {'id': 'codex_allvenue_b1_loss45', 'label': '全場: 1号艇差され+まくられ率45%以上', 'historical_rate_pct': None, 'bonus_pct': 1.9, 'role': 'b1_fly_up', 'details': {'b1_loss_pct': 53.57}}, {'id': 'codex_center_attack_wall_outer', 'label': '3/4攻撃+外圧: 2壁崩壊、3/4攻撃、5/6平均との差+0.10以上', 'historical_rate_pct': 19.86, 'bonus_pct': 1.7, 'role': 'head_up', 'details': {'races': 1183, 'b1_fly_pct': 56.13, 'b1_top3_miss_pct': 28.4, 'winner_3to6_pct': 47.42, 'outer56_top3_pct': 63.57, 'outer56_avg_isshu_diff': 0.14166666666666572}}, {'id': 'codex_allvenue_outer56_avg014', 'label': '全場: 5/6号艇 展示+一周平均との差+0.14以上', 'historical_rate_pct': None, 'bonus_pct': 1.5, 'role': 'outer_top3_up', 'details': {'outer56_avg_isshu_diff': 0.14166666666666572}}, {'id': 'codex_matchup_lane1_bad', 'label': '対戦相性: 1号艇が今回メンバー相手に劣勢', 'historical_rate_pct': None, 'bonus_pct': 1.4, 'role': 'b1_fly_up', 'details': {'matchup_lane1_pressure_score': 0.0, 'matchup_notes': ['4号艇相性バフ']}}, {'id': 'codex_b1_fly_avg0_tenji4', 'label': '1号艇 展示+一周平均との差0以下+展示4位以下', 'historical_rate_pct': 19.32, 'bonus_pct': 1.2, 'role': 'b1_fly_up', 'details': {}}, {'id': 'codex_slit_formation_b2_wall_break_3peek', 'label': 'スリット隊形: 2壁割れ+3覗き', 'historical_rate_pct': 19.1, 'bonus_pct': 1.2, 'role': 'head_up', 'details': {'slit_shape': '2壁割れ3覗き', 'signal': 'b2_wall_break_3peek', 'candidate_b1_win_pct': 31.4, 'candidate_b1_fly_pct': 36.83, 'candidate_winner_3to6_pct': 51.12, 'candidate_outer56_top3_pct': 63.38, 'b1_gap_vs_23': 0.03609999999999999, 'b3_adv_vs_12': 0.034900000000000014, 'b4_adv_vs_123': -0.0020000000000000018, 'outer56_adv_vs_1': 0.04999999999999999}}, {'id': 'codex_allvenue_rank6_avg010', 'label': '全場: AI+最下位が3〜6号艇で平均との差+0.10以上', 'historical_rate_pct': None, 'bonus_pct': 1.2, 'role': 'rank6_ana', 'details': {'rank6_boat': 6}}, {'id': 'codex_slit_formation_b5_left_adv', 'label': 'スリット隊形: 5号艇が左4より0.015速い', 'historical_rate_pct': 20.3, 'bonus_pct': 1.1, 'role': 'outer_top3_up', 'details': {'slit_shape': '2壁割れ3覗き', 'signal': 'b5_left_adv', 'candidate_b1_win_pct': 32.19, 'candidate_b1_fly_pct': 35.17, 'candidate_winner_3to6_pct': 45.45, 'candidate_outer56_top3_pct': 68.55, 'b1_gap_vs_23': 0.03609999999999999, 'b3_adv_vs_12': 0.034900000000000014, 'b4_adv_vs_123': -0.0020000000000000018, 'outer56_adv_vs_1': 0.04999999999999999}}, {'id': 'codex_slit_formation_b3_peek_vs_12', 'label': 'スリット隊形: 3号艇が1/2号艇より0.015速い', 'historical_rate_pct': 19.34, 'bonus_pct': 1.1, 'role': 'head_up', 'details': {'slit_shape': '2壁割れ3覗き', 'signal': 'b3_peek_vs_12', 'candidate_b1_win_pct': 31.0, 'candidate_b1_fly_pct': 36.96, 'candidate_winner_3to6_pct': 51.39, 'candidate_outer56_top3_pct': 63.65, 'b1_gap_vs_23': 0.03609999999999999, 'b3_adv_vs_12': 0.034900000000000014, 'b4_adv_vs_123': -0.0020000000000000018, 'outer56_adv_vs_1': 0.04999999999999999}}, {'id': 'codex_boaters_avgdiff_global_5_0.00', 'label': '5号艇 展示+一周平均との差+0.00以上: 3着内超バフ', 'historical_rate_pct': None, 'bonus_pct': 1.05, 'role': 'lane_top3_up', 'details': {'boat': 5, 'avgdiff': 0.0016666666666722563, 'threshold': 0.0, 'top3_uplift_pp': 9.43, 'win_uplift_pp': 2.53}}, {'id': 'codex_allvenue_outer56_exhibit_top2', 'label': '全場: 5/6号艇に展示/有効ラップ2位以内', 'historical_rate_pct': None, 'bonus_pct': 1.0, 'role': 'outer_top3_up', 'details': {'outer56_exhibit_top2_count': 2.0}}, {'id': 'codex_boaters_avgdiff_global_4_0.00', 'label': '4号艇 展示+一周平均との差+0.00以上: 3着内超バフ', 'historical_rate_pct': None, 'bonus_pct': 0.98, 'role': 'lane_top3_up', 'details': {'boat': 4, 'avgdiff': 0.44166666666667, 'threshold': 0.0, 'top3_uplift_pp': 8.83, 'win_uplift_pp': 3.48}}, {'id': 'codex_boaters_avgdiff_global_6_0.00', 'label': '6号艇 展示+一周平均との差+0.00以上: 3着内超バフ', 'historical_rate_pct': None, 'bonus_pct': 0.98, 'role': 'lane_top3_up', 'details': {'boat': 6, 'avgdiff': 0.14166666666666572, 'threshold': 0.0, 'top3_uplift_pp': 8.83, 'win_uplift_pp': 1.6}}, {'id': 'codex_slit_formation_b1_hole_vs_23', 'label': 'スリット隊形: 1号艇が2/3号艇より0.020遅い', 'historical_rate_pct': 19.07, 'bonus_pct': 0.9, 'role': 'b1_fly_up', 'details': {'slit_shape': '2壁割れ3覗き', 'signal': 'b1_hole_vs_23', 'candidate_b1_win_pct': 30.2, 'candidate_b1_fly_pct': 38.18, 'candidate_winner_3to6_pct': 45.89, 'candidate_outer56_top3_pct': 63.18, 'b1_gap_vs_23': 0.03609999999999999, 'b3_adv_vs_12': 0.034900000000000014, 'b4_adv_vs_123': -0.0020000000000000018, 'outer56_adv_vs_1': 0.04999999999999999}}, {'id': 'codex_matchup_buff_4', 'label': '対戦相性: 4号艇が今回メンバー相手に上振れ', 'historical_rate_pct': None, 'bonus_pct': 0.9, 'role': 'head_up', 'details': {'boat': 4, 'label': '相性バフ', 'meetings': 42.0, 'ahead_rate': 0.64286, 'top3_rate': 0.54762, 'head_bonus': 6.097, 'axis_bonus': 3.453}}, {'id': 'codex_boaters_lane_avgdiff_芦屋_5_0.00', 'label': '芦屋5号艇 展示+一周平均との差+0.00以上で3着内上振れ', 'historical_rate_pct': None, 'bonus_pct': 0.8, 'role': 'lane_top3_up', 'details': {'boat': 5, 'avgdiff': 0.0016666666666722563, 'threshold': 0.0, 'top3_uplift_pp': 9.3, 'win_uplift_pp': 2.68, 'samples': 1961}}, {'id': 'codex_extra_exh_outer56_tilt_plus', 'label': '追加展示: 5/6号艇にチルト0.5以上があり外から攻める形', 'historical_rate_pct': 17.96, 'bonus_pct': 0.25, 'role': 'outer_attack_up', 'details': {'verified_period': '2025-01-01_to_2026-06-29_ippan', 'sample_races': 9692, 'base_manshu_rate_pct': 16.52, 'over5000_rate_pct': 33.61, 'median_payout_yen': 2840, 'outer56_tilt_plus_count': 2}}, {'id': 'codex_extra_exh_outer56_mawari_top2', 'label': '追加展示: 5/6号艇のどちらかがまわり足2位以内で外枠の残り材料', 'historical_rate_pct': 17.54, 'bonus_pct': 0.25, 'role': 'outer_top3_up', 'details': {'verified_period': '2025-01-01_to_2026-06-29_ippan', 'sample_races': 35304, 'base_manshu_rate_pct': 16.52, 'over5000_rate_pct': 32.38, 'median_payout_yen': 2680, 'outer56_mawariashi_top2_count': 1}}]",29.8,Codex厳選ランキング: 過去27%以上条件、1号艇弱化、外枠上振れ、AI/オッズ、展示+有効ラップ、スリット隊形、女子戦、天候、対戦相性を全統合 × Codex複合補正: 人気1号艇飛び: オッズ人気ありでも展示+有効ラップ平均との差-0.05以下、展示4位以下、5/6平均との差+0.14以上 / 1号艇 展示+一周平均との差+0.15以下: イン飛び超デバフ,60,1050.0,143,44.42,45.87,1.0,かなり人気,BOATERS AIオッズ評価,0,0,0,0,0,0,0,nan,nan,,,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0.199,4.5,10,20.0,20.0,40.0,80.0,20.0,40.0,20.0,0.0,0.0,0.0,10.0,0.0,0.174,4.4,10,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.161,2.7,10,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153,3.0,10,10.0,20.0,40.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168,3.1,10,0.0,10.0,30.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144,3.9,10,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.04000000000002,1.0,17.86,53.57,-0.1283333333333374,-0.08500000000000085,37.235,44.10166666666667,1周,1,,0,6.91,6.0,6.0,37.32,5.0,7.9,5.0,-0.046666666666667744,8.09,3.0,-0.043333333333333,0.06,3.0,3.0,-0.013333333333333329,1.0,0.0,1,0.14166666666666572,4.67,63.55,6.84,37.07,1,1,1,1,1,2,2,1,0.06333333333333258,0.17666666666666675,0.05666666666666667,3,3,2,0,0,0,0,2,6.0,0.14166666666666572,0.31,4.0,2.0,5.0,0.0016666666666722563,4.67,2.0,3.0,6.0,6.0,0.14166666666666572,0.31,4.0,2.0,1,1,0,0,0,,0,0,,,0,0,0,0,2壁割れ3覗き,0.03609999999999999,0.034900000000000014,-0.0020000000000000018,0.04999999999999999,0.013899999999999996,1,0,1,1,1,0,0,1,0.0,1,1,4号艇相性バフ,4,相性標準,相性標準,相性デバフ,相性バフ,相性標準,相性標準,14.14,19.4,17.06,4.67,0.31,78.04,54.37,62.48,68.01,31.41,5.69,60.0,45.95,35.48,42.42,32.14,3.08,3.8333,4.1579,2.4839,3.8485,2.5517,3.3788,0.1896,0.1884,0.1535,0.1555,0.1396,0.1566,100.32,97.96,110.43,63.55,8.77,3.0,4.0,2.0,5.0,6.0,6.89,6.8,6.87,6.84,6.89,4.0,1.0,3.0,2.0,4.0,4.0,1.0,3.0,2.0,4.0,,,,,,,,,,,8.02,7.8,7.75,7.79,7.86,6.0,3.0,1.0,2.0,4.0,8.11,8.14,7.87,8.2,7.87,4.0,5.0,1.0,6.0,1.0,0.08,-0.01,0.1,0.06,-0.01,5.0,1.0,6.0,3.0,1.0,5.0,1.0,6.0,3.0,1.0,2.0,3.0,4.0,5.0,6.0,0.0,0.5,0.0,0.5,0.5,0,0,0,0,nan,nan,6,6,0,6
