status,date,place_name,round,deadline_time,race_id,race_kind,series_title,is_joshi,ranking_type,best_manshu_rate_pct,base_manshu_rate_pct,composite_edge_base_rate_pct,composite_edge_bonus_pct,composite_edges,best_recent_rate_pct,best_condition,matched_logic_count,payout,trifecta,b1_ai_prediction_pct,b1_odds_prediction_pct,b1_odds_rank,b1_trifecta_top5_1head,trifecta_top5_head1_count,trifecta_top5_count,trifecta_top1_odds,trifecta_top5_avg_odds,trifecta_top5_combos,trifecta_odds_snapshot_at,b1_ai_plus,b1_ai_plus_order,b1_nige_pct,b1_loss_pct,b1_avg_isshu_diff,b1_isshu_avg_diff,avg_isshu_time,avg_exhibit_combo_time,is_summer,b1_summer_isshu_factor,b1_summer_nige_delta_pp,b1_tenji_time,b1_isshu_time,outer56_best_avg_isshu_diff,outer56_best_ai_prediction_pct,outer56_best_tenji_time,outer56_best_isshu_time,ai_rank6_boat,ai_rank6_avg_isshu_diff,ai_rank6_ai_prediction_pct,ai_rank6_tenji_rank,ai_rank6_isshu_rank,ai_rank5_boat,ai_rank5_avg_isshu_diff,ai_rank5_ai_prediction_pct,ai_rank5_tenji_rank,ai_rank5_isshu_rank,low_outer_boat,low_outer_ai_plus_rank,low_outer_avg_isshu_diff,low_outer_ai_prediction_pct,low_outer_tenji_rank,low_outer_isshu_rank,low_outer_exhibit_top2,center_attack_wall_outer,weather_pressure,outer_isshu_priority_b1weak,b1_full_tobashi_shape,longshot_head_boats,longshot_head_candidate_count,longshot_head_with_b1_gap,double_time_boats,super_slit_boats,super_slit_alert_count,mid234_super_slit_count,outer456_super_slit_count,outer56_super_slit_count,slit_shape_label,b1_slit_gap_vs_23,b3_slit_adv_vs_12,b4_slit_adv_vs_123,outer56_slit_adv_vs_1,outer456_slit_adv_vs_123,slit_dekoboko,slit_b1_front_wall,slit_b1_hole_vs_23,slit_b2_wall_break_3peek,slit_b3_peek_vs_12,slit_b4_cadou_peek,slit_outer456_pressure,slit_outer56_pressure_vs_1,matchup_lane1_pressure_score,matchup_outer_good_count,matchup_lane1_bad_flag,matchup_notes,matchup_buff_boats,b1_matchup_label,b2_matchup_label,b3_matchup_label,b4_matchup_label,b5_matchup_label,b6_matchup_label,b2_ai_prediction_pct,b3_ai_prediction_pct,b4_ai_prediction_pct,b5_ai_prediction_pct,b6_ai_prediction_pct,b1_ai_3ren_pct,b2_ai_3ren_pct,b3_ai_3ren_pct,b4_ai_3ren_pct,b5_ai_3ren_pct,b6_ai_3ren_pct,b1_general_3ren_pct,b2_general_3ren_pct,b3_general_3ren_pct,b4_general_3ren_pct,b5_general_3ren_pct,b6_general_3ren_pct,b1_st_rank_general,b2_st_rank_general,b3_st_rank_general,b4_st_rank_general,b5_st_rank_general,b6_st_rank_general,b1_st_time_avg_general,b2_st_time_avg_general,b3_st_time_avg_general,b4_st_time_avg_general,b5_st_time_avg_general,b6_st_time_avg_general,b2_ai_plus,b3_ai_plus,b4_ai_plus,b5_ai_plus,b6_ai_plus,b2_ai_plus_order,b3_ai_plus_order,b4_ai_plus_order,b5_ai_plus_order,b6_ai_plus_order,boat1_double_time,mid234_double_time_count,outer46_double_time_count,outer56_double_time_count,wind_speed,wave_height,tenji_boats,isshu_boats
厳選統合,2026-06-27,芦屋,1,2026-06-27T08:32:00+09:00,2026-06-272101,nan,モーヴィ芦屋オープン５周年記念,0,strict,40.0,28.24,28.57,13.0,"[{'id': 'codex_popular_b1_top5_fly_nige50_avg015_outertop2_early', 'label': '人気1号艇飛び再構築: 1が売れ過ぎでも逃げ率50%未満+平均との差0.15以下、5/6展示上位、1〜6R', 'historical_rate_pct': 28.57, 'bonus_pct': 3.8, 'role': 'popular_b1_fly_up', 'details': {'b1_trifecta_top5_1head': 0, 'trifecta_top5_head1_count': 0, 'trifecta_top5_combos': '', 'b1_odds_prediction_pct': 66.54, 'b1_odds_rank': 1, 'popular_source': 'boaters_odds_prediction', 'sample_races': 21, 'b1_not_win_rate_pct': 71.43, 'b1_top3_miss_pct': 28.57, 'manshu_rate_pct': 28.57, 'b1_nige_pct': 47.62, 'b1_avg_isshu_diff': -0.14666666666667538, 'outer56_exhibit_top2_count': 2.0}}, {'id': 'codex_popular_b1_top5_fly_nige50_outeravg005_early', 'label': '人気1号艇飛び再構築: 逃げ率50%未満+1の平均との差0.15以下、5/6平均との差0.05以上+展示上位、1〜6R', 'historical_rate_pct': 25.0, 'bonus_pct': 3.2, 'role': 'popular_b1_fly_up', 'details': {'b1_trifecta_top5_1head': 0, 'trifecta_top5_head1_count': 0, 'trifecta_top5_combos': '', 'b1_odds_prediction_pct': 66.54, 'b1_odds_rank': 1, 'popular_source': 'boaters_odds_prediction', 'sample_races': 20, 'b1_not_win_rate_pct': 70.0, 'b1_top3_miss_pct': 30.0, 'manshu_rate_pct': 25.0, 'b1_nige_pct': 47.62, 'b1_avg_isshu_diff': -0.14666666666667538, 'outer56_avg_isshu_diff': 0.4233333333333249, 'outer56_exhibit_top2_count': 2.0}}, {'id': 'codex_summer_b1_isshu_slow_m010_fly', 'label': '夏場: 1号艇1周が6艇平均より0.10秒遅いのでイン逃げ率-17pt', 'historical_rate_pct': None, 'bonus_pct': 2.8, 'role': 'b1_fly_up', 'details': {'boat': 1, 'isshu_avg_diff': -0.15, 'threshold': -0.1, 'nige_delta_pp': -17, 'season': 'summer_6_8'}}, {'id': 'codex_boaters_avgdiff_b1_super_debuff_芦屋', 'label': '1号艇 展示+一周平均との差+0.15以下: イン飛び超デバフ', 'historical_rate_pct': None, 'bonus_pct': 2.6, 'role': 'b1_fly_up', 'details': {'boat': 1, 'avgdiff': -0.14666666666667538, 'threshold': 0.15, 'win_delta_pp': -10.03, 'top3_miss_delta_pp': 6.86}}, {'id': 'codex_double_time_6_top3', 'label': '6号艇ダブルタイム: 3着内候補上昇・消し回避', 'historical_rate_pct': 20.42, 'bonus_pct': 2.3, 'role': 'outer_top3_up', 'details': {'boat': 6, 'manshu_rate_pct': 20.42, 'win_rate_pct': 8.56, 'top3_rate_pct': 45.94, 'win_uplift_pp': 5.62, 'top3_uplift_pp': 20.04}}, {'id': 'codex_allvenue_outer56_avg014', 'label': '全場: 5/6号艇 展示+一周平均との差+0.14以上', 'historical_rate_pct': None, 'bonus_pct': 1.5, 'role': 'outer_top3_up', 'details': {'outer56_avg_isshu_diff': 0.4233333333333249}}, {'id': 'codex_allvenue_rank6_avg010', 'label': '全場: AI+最下位が3〜6号艇で平均との差+0.10以上', 'historical_rate_pct': None, 'bonus_pct': 1.2, 'role': 'rank6_ana', 'details': {'rank6_boat': 6}}, {'id': 'codex_slit_formation_b5_left_adv', 'label': 'スリット隊形: 5号艇が左4より0.015速い', 'historical_rate_pct': 20.3, 'bonus_pct': 1.1, 'role': 'outer_top3_up', 'details': {'slit_shape': '3/4中凹み', 'signal': 'b5_left_adv', 'candidate_b1_win_pct': 32.19, 'candidate_b1_fly_pct': 35.17, 'candidate_winner_3to6_pct': 45.45, 'candidate_outer56_top3_pct': 68.55, 'b1_gap_vs_23': -0.061999999999999986, 'b3_adv_vs_12': -0.0707, 'b4_adv_vs_123': -0.061499999999999985, 'outer56_adv_vs_1': -0.0563}}, {'id': 'codex_boaters_avgdiff_global_5_0.00', 'label': '5号艇 展示+一周平均との差+0.00以上: 3着内超バフ', 'historical_rate_pct': None, 'bonus_pct': 1.05, 'role': 'lane_top3_up', 'details': {'boat': 5, 'avgdiff': 0.22333333333332916, 'threshold': 0.0, 'top3_uplift_pp': 9.43, 'win_uplift_pp': 2.53}}, {'id': 'codex_allvenue_outer56_exhibit_top2', 'label': '全場: 5/6号艇に展示/1周2位以内', 'historical_rate_pct': None, 'bonus_pct': 1.0, 'role': 'outer_top3_up', 'details': {'outer56_exhibit_top2_count': 2.0}}, {'id': 'codex_boaters_avgdiff_global_6_0.00', 'label': '6号艇 展示+一周平均との差+0.00以上: 3着内超バフ', 'historical_rate_pct': None, 'bonus_pct': 0.98, 'role': 'lane_top3_up', 'details': {'boat': 6, 'avgdiff': 0.4233333333333249, 'threshold': 0.0, 'top3_uplift_pp': 8.83, 'win_uplift_pp': 1.6}}, {'id': 'codex_slit_formation_center34_dent', 'label': 'スリット隊形: 3/4中凹み', 'historical_rate_pct': 20.09, 'bonus_pct': 0.8, 'role': 'outer_top3_up', 'details': {'slit_shape': '3/4中凹み', 'signal': 'center34_dent', 'candidate_b1_win_pct': 32.52, 'candidate_b1_fly_pct': 34.9, 'candidate_winner_3to6_pct': 43.68, 'candidate_outer56_top3_pct': 66.36, 'b1_gap_vs_23': -0.061999999999999986, 'b3_adv_vs_12': -0.0707, 'b4_adv_vs_123': -0.061499999999999985, 'outer56_adv_vs_1': -0.0563}}, {'id': 'codex_boaters_lane_avgdiff_芦屋_5_0.00', 'label': '芦屋5号艇 展示+一周平均との差+0.00以上で3着内上振れ', 'historical_rate_pct': None, 'bonus_pct': 0.8, 'role': 'lane_top3_up', 'details': {'boat': 5, 'avgdiff': 0.22333333333332916, 'threshold': 0.0, 'top3_uplift_pp': 9.3, 'win_uplift_pp': 2.68, 'samples': 1961}}, {'id': 'codex_allvenue_early', 'label': '全場: 前半1〜6Rで荒れ材料あり', 'historical_rate_pct': None, 'bonus_pct': 0.4, 'role': 'context_up', 'details': {}}]",30.61,Codex厳選ランキング: 過去27%以上条件、1号艇弱化、外枠上振れ、AI/オッズ、展示+1周、スリット隊形、女子戦、天候、対戦相性を全統合 × Codex複合補正: 人気1号艇飛び再構築: 1が売れ過ぎでも逃げ率50%未満+平均との差0.15以下、5/6展示上位、1〜6R / 人気1号艇飛び再構築: 逃げ率50%未満+1の平均との差0.15以下、5/6平均との差0.05以上+展示上位、1〜6R,3,2160.0,125,81.79,66.54,1.0,0,0,0,nan,nan,,,176.45,1.0,47.62,33.33,-0.14666666666667538,-0.15,36.98,43.79333333333333,1,slow_fly,-17,6.81,37.13,0.4233333333333249,3.32,6.78,36.59,6.0,0.4233333333333249,0.89,1.0,1.0,5.0,0.22333333333332916,3.32,3.0,2.0,6.0,6.0,0.4233333333333249,0.89,1.0,1.0,1,0,0,0,0,,0,0,6,,0,0,0,0,3/4中凹み,-0.061999999999999986,-0.0707,-0.061499999999999985,-0.0563,-0.0563,1,0,0,0,0,0,0,0,0.0,0,0,,,相性データ薄,相性データ薄,相性データ薄,相性データ薄,相性データ薄,相性データ薄,4.41,6.15,3.45,3.32,0.89,94.1,46.96,58.26,38.51,37.95,24.22,82.35,37.5,52.94,55.56,25.64,17.24,2.0294,3.5833,3.5588,4.4444,3.4615,3.7586,0.1155,0.1775,0.1862,0.177,0.1718,0.175,,,,,,,,,,,0,0,1,1,2.0,2.0,6,6
厳選統合,2026-06-27,宮島,2,2026-06-27T11:11:00+09:00,2026-06-271702,nan,第１４回サッポロビール杯,0,strict,40.0,28.52,21.14,11.8,"[{'id': 'codex_allvenue_b1_loss60', 'label': '全場: 1号艇差され+まくられ率60%以上', 'historical_rate_pct': None, 'bonus_pct': 2.8, 'role': 'b1_fly_up', 'details': {'b1_loss_pct': 60.0}}, {'id': 'codex_boaters_avgdiff_b1_super_debuff_宮島', 'label': '1号艇 展示+一周平均との差+0.10以下: イン飛び超デバフ', 'historical_rate_pct': None, 'bonus_pct': 2.6, 'role': 'b1_fly_up', 'details': {'boat': 1, 'avgdiff': -0.013333333333335418, 'threshold': 0.1, 'win_delta_pp': -9.8, 'top3_miss_delta_pp': 8.2}}, {'id': 'codex_allvenue_b1_nige25', 'label': '全場: 1号艇逃げ率25%未満', 'historical_rate_pct': None, 'bonus_pct': 2.5, 'role': 'b1_fly_up', 'details': {'b1_nige_pct': 10.0}}, {'id': 'codex_slit_formation_outer56_pressure_vs_1', 'label': 'スリット隊形: 5/6外圧', 'historical_rate_pct': 21.14, 'bonus_pct': 1.9, 'role': 'outer_top3_up', 'details': {'slit_shape': '2壁割れ3覗き', 'signal': 'outer56_pressure_vs_1', 'candidate_b1_win_pct': 29.26, 'candidate_b1_fly_pct': 39.18, 'candidate_winner_3to6_pct': 48.27, 'candidate_outer56_top3_pct': 68.0, 'b1_gap_vs_23': 0.028200000000000003, 'b3_adv_vs_12': 0.028200000000000003, 'b4_adv_vs_123': -0.0632, 'outer56_adv_vs_1': 0.027999999999999997}}, {'id': 'codex_center_attack_wall_outer', 'label': '3/4攻撃+外圧: 2壁崩壊、3/4攻撃、5/6平均との差+0.10以上', 'historical_rate_pct': 19.86, 'bonus_pct': 1.7, 'role': 'head_up', 'details': {'races': 1183, 'b1_fly_pct': 56.13, 'b1_top3_miss_pct': 28.4, 'winner_3to6_pct': 47.42, 'outer56_top3_pct': 63.57, 'outer56_avg_isshu_diff': 0.3166666666666629}}, {'id': 'codex_allvenue_outer56_avg014', 'label': '全場: 5/6号艇 展示+一周平均との差+0.14以上', 'historical_rate_pct': None, 'bonus_pct': 1.5, 'role': 'outer_top3_up', 'details': {'outer56_avg_isshu_diff': 0.3166666666666629}}, {'id': 'codex_longshot_head_candidate', 'label': '人気薄頭候補: 3〜6低オッズ評価艇にAI8%以上+展示/一周/ST上振れ', 'historical_rate_pct': 20.08, 'bonus_pct': 1.4, 'role': 'head_up', 'details': {'longshot_head_boats': [5], 'races': 15660, 'winner_3to6_pct': 37.88, 'outer56_top3_pct': 60.5, 'b1_odds_prediction_pct': 28.54, 'b1_avg_isshu_diff': -0.013333333333335418}}, {'id': 'codex_slit_formation_b2_wall_break_3peek', 'label': 'スリット隊形: 2壁割れ+3覗き', 'historical_rate_pct': 19.1, 'bonus_pct': 1.2, 'role': 'head_up', 'details': {'slit_shape': '2壁割れ3覗き', 'signal': 'b2_wall_break_3peek', 'candidate_b1_win_pct': 31.4, 'candidate_b1_fly_pct': 36.83, 'candidate_winner_3to6_pct': 51.12, 'candidate_outer56_top3_pct': 63.38, 'b1_gap_vs_23': 0.028200000000000003, 'b3_adv_vs_12': 0.028200000000000003, 'b4_adv_vs_123': -0.0632, 'outer56_adv_vs_1': 0.027999999999999997}}, {'id': 'codex_allvenue_rank6_avg010', 'label': '全場: AI+最下位が3〜6号艇で平均との差+0.10以上', 'historical_rate_pct': None, 'bonus_pct': 1.2, 'role': 'rank6_ana', 'details': {'rank6_boat': 6}}, {'id': 'codex_slit_formation_b5_left_adv', 'label': 'スリット隊形: 5号艇が左4より0.015速い', 'historical_rate_pct': 20.3, 'bonus_pct': 1.1, 'role': 'outer_top3_up', 'details': {'slit_shape': '2壁割れ3覗き', 'signal': 'b5_left_adv', 'candidate_b1_win_pct': 32.19, 'candidate_b1_fly_pct': 35.17, 'candidate_winner_3to6_pct': 45.45, 'candidate_outer56_top3_pct': 68.55, 'b1_gap_vs_23': 0.028200000000000003, 'b3_adv_vs_12': 0.028200000000000003, 'b4_adv_vs_123': -0.0632, 'outer56_adv_vs_1': 0.027999999999999997}}, {'id': 'codex_slit_formation_b3_peek_vs_12', 'label': 'スリット隊形: 3号艇が1/2号艇より0.015速い', 'historical_rate_pct': 19.34, 'bonus_pct': 1.1, 'role': 'head_up', 'details': {'slit_shape': '2壁割れ3覗き', 'signal': 'b3_peek_vs_12', 'candidate_b1_win_pct': 31.0, 'candidate_b1_fly_pct': 36.96, 'candidate_winner_3to6_pct': 51.39, 'candidate_outer56_top3_pct': 63.65, 'b1_gap_vs_23': 0.028200000000000003, 'b3_adv_vs_12': 0.028200000000000003, 'b4_adv_vs_123': -0.0632, 'outer56_adv_vs_1': 0.027999999999999997}}, {'id': 'codex_boaters_avgdiff_global_5_0.00', 'label': '5号艇 展示+一周平均との差+0.00以上: 3着内超バフ', 'historical_rate_pct': None, 'bonus_pct': 1.05, 'role': 'lane_top3_up', 'details': {'boat': 5, 'avgdiff': 0.23666666666666458, 'threshold': 0.0, 'top3_uplift_pp': 9.43, 'win_uplift_pp': 2.53}}, {'id': 'codex_allvenue_outer56_exhibit_top2', 'label': '全場: 5/6号艇に展示/1周2位以内', 'historical_rate_pct': None, 'bonus_pct': 1.0, 'role': 'outer_top3_up', 'details': {'outer56_exhibit_top2_count': 2.0}}, {'id': 'codex_boaters_avgdiff_global_6_0.00', 'label': '6号艇 展示+一周平均との差+0.00以上: 3着内超バフ', 'historical_rate_pct': None, 'bonus_pct': 0.98, 'role': 'lane_top3_up', 'details': {'boat': 6, 'avgdiff': 0.3166666666666629, 'threshold': 0.0, 'top3_uplift_pp': 8.83, 'win_uplift_pp': 1.6}}, {'id': 'codex_boaters_avgdiff_global_2_0.15', 'label': '2号艇 展示+一周平均との差+0.15以上: 3着内超バフ', 'historical_rate_pct': None, 'bonus_pct': 0.92, 'role': 'lane_top3_up', 'details': {'boat': 2, 'avgdiff': 0.4166666666666643, 'threshold': 0.15, 'top3_uplift_pp': 8.29, 'win_uplift_pp': 4.56}}, {'id': 'codex_slit_formation_b1_hole_vs_23', 'label': 'スリット隊形: 1号艇が2/3号艇より0.020遅い', 'historical_rate_pct': 19.07, 'bonus_pct': 0.9, 'role': 'b1_fly_up', 'details': {'slit_shape': '2壁割れ3覗き', 'signal': 'b1_hole_vs_23', 'candidate_b1_win_pct': 30.2, 'candidate_b1_fly_pct': 38.18, 'candidate_winner_3to6_pct': 45.89, 'candidate_outer56_top3_pct': 63.18, 'b1_gap_vs_23': 0.028200000000000003, 'b3_adv_vs_12': 0.028200000000000003, 'b4_adv_vs_123': -0.0632, 'outer56_adv_vs_1': 0.027999999999999997}}, {'id': 'codex_allvenue_b1_aipred35', 'label': '全場: 1号艇AI予測35%未満', 'historical_rate_pct': None, 'bonus_pct': 0.9, 'role': 'b1_fly_up', 'details': {'b1_ai_prediction_pct': 26.35}}, {'id': 'codex_slit_formation_center34_dent', 'label': 'スリット隊形: 3/4中凹み', 'historical_rate_pct': 20.09, 'bonus_pct': 0.8, 'role': 'outer_top3_up', 'details': {'slit_shape': '2壁割れ3覗き', 'signal': 'center34_dent', 'candidate_b1_win_pct': 32.52, 'candidate_b1_fly_pct': 34.9, 'candidate_winner_3to6_pct': 43.68, 'candidate_outer56_top3_pct': 66.36, 'b1_gap_vs_23': 0.028200000000000003, 'b3_adv_vs_12': 0.028200000000000003, 'b4_adv_vs_123': -0.0632, 'outer56_adv_vs_1': 0.027999999999999997}}, {'id': 'codex_allvenue_early', 'label': '全場: 前半1〜6Rで荒れ材料あり', 'historical_rate_pct': None, 'bonus_pct': 0.4, 'role': 'context_up', 'details': {}}, {'id': 'codex_b1_unpopular_fly_low_value', 'label': '1号艇オッズ評価45%未満または1位外: イン飛びは織り込み済みで妙味を下げる', 'historical_rate_pct': None, 'bonus_pct': -1.2, 'role': 'low_value_b1_fly', 'details': {'b1_odds_prediction_pct': 28.54, 'b1_odds_rank': 1}}]",29.46,Codex厳選ランキング: 過去27%以上条件、1号艇弱化、外枠上振れ、AI/オッズ、展示+1周、スリット隊形、女子戦、天候、対戦相性を全統合 × Codex複合補正: 全場: 1号艇差され+まくられ率60%以上 / 1号艇 展示+一周平均との差+0.10以下: イン飛び超デバフ,28,1110.0,123,26.35,28.54,1.0,0,0,0,nan,nan,,,114.9,2.0,10.0,60.0,-0.013333333333335418,-0.0433,37.876666666666665,44.68666666666667,1,,0,6.78,37.92,0.3166666666666629,8.97,6.77,37.6,6.0,0.3166666666666629,0.77,1.0,2.0,5.0,0.23666666666666458,8.97,1.0,3.0,6.0,6.0,0.3166666666666629,0.77,1.0,2.0,1,1,0,0,0,5,1,0,,,0,0,0,0,2壁割れ3覗き,0.028200000000000003,0.028200000000000003,-0.0632,0.027999999999999997,-0.00020000000000000573,1,0,1,1,1,0,0,1,0.0,0,0,,,相性データ薄,相性データ薄,相性データ薄,相性データ薄,相性データ薄,相性データ薄,32.99,13.33,17.59,8.97,0.77,64.9,74.98,51.5,59.67,42.25,6.71,50.0,47.06,45.45,10.0,18.52,0.0,3.9,3.5588,3.0,5.1333,3.7407,3.7692,0.183,0.1912,0.1548,0.218,0.155,0.1869,,,,,,,,,,,0,0,0,0,3.0,3.0,6,6
厳選統合,2026-06-27,芦屋,12,2026-06-27T14:00:00+09:00,2026-06-272112,nan,モーヴィ芦屋オープン５周年記念,0,strict,40.0,29.02,21.58,13.0,"[{'id': 'codex_summer_b1_isshu_slow_m010_fly', 'label': '夏場: 1号艇1周が6艇平均より0.10秒遅いのでイン逃げ率-17pt', 'historical_rate_pct': None, 'bonus_pct': 2.8, 'role': 'b1_fly_up', 'details': {'boat': 1, 'isshu_avg_diff': -0.1633, 'threshold': -0.1, 'nige_delta_pp': -17, 'season': 'summer_6_8'}}, {'id': 'codex_double_time_5_top3', 'label': '5号艇ダブルタイム: 3着内候補上昇・消し回避', 'historical_rate_pct': 18.76, 'bonus_pct': 2.7, 'role': 'outer_top3_up', 'details': {'boat': 5, 'manshu_rate_pct': 18.76, 'win_rate_pct': 14.26, 'top3_rate_pct': 56.51, 'win_uplift_pp': 8.84, 'top3_uplift_pp': 22.01}}, {'id': 'codex_boaters_avgdiff_b1_super_debuff_芦屋', 'label': '1号艇 展示+一周平均との差+0.15以下: イン飛び超デバフ', 'historical_rate_pct': None, 'bonus_pct': 2.6, 'role': 'b1_fly_up', 'details': {'boat': 1, 'avgdiff': -0.1700000000000017, 'threshold': 0.15, 'win_delta_pp': -10.03, 'top3_miss_delta_pp': 6.86}}, {'id': 'codex_longshot_head_with_b1_gap', 'label': '人気薄頭+1過信: 人気1の弱化と3〜6人気薄頭候補', 'historical_rate_pct': 21.58, 'bonus_pct': 2.2, 'role': 'head_up', 'details': {'longshot_head_boats': [5], 'races': 2150, 'winner_3to6_pct': 31.44, 'outer56_top3_pct': 56.51, 'b1_odds_prediction_pct': 65.99, 'b1_avg_isshu_diff': -0.1700000000000017}}, {'id': 'codex_allvenue_outer56_avg014', 'label': '全場: 5/6号艇 展示+一周平均との差+0.14以上', 'historical_rate_pct': None, 'bonus_pct': 1.5, 'role': 'outer_top3_up', 'details': {'outer56_avg_isshu_diff': 0.4799999999999969}}, {'id': 'codex_allvenue_outer56_aiplus110', 'label': '全場: 5/6号艇AI+最大110以上', 'historical_rate_pct': None, 'bonus_pct': 1.2, 'role': 'outer_top3_up', 'details': {'outer56_ai_plus': 140.35}}, {'id': 'codex_slit_formation_b5_left_adv', 'label': 'スリット隊形: 5号艇が左4より0.015速い', 'historical_rate_pct': 20.3, 'bonus_pct': 1.1, 'role': 'outer_top3_up', 'details': {'slit_shape': '3/4中凹み', 'signal': 'b5_left_adv', 'candidate_b1_win_pct': 32.19, 'candidate_b1_fly_pct': 35.17, 'candidate_winner_3to6_pct': 45.45, 'candidate_outer56_top3_pct': 68.55, 'b1_gap_vs_23': -0.03370000000000001, 'b3_adv_vs_12': -0.03370000000000001, 'b4_adv_vs_123': -0.04089999999999999, 'outer56_adv_vs_1': -0.05130000000000001}}, {'id': 'codex_boaters_avgdiff_global_5_0.00', 'label': '5号艇 展示+一周平均との差+0.00以上: 3着内超バフ', 'historical_rate_pct': None, 'bonus_pct': 1.05, 'role': 'lane_top3_up', 'details': {'boat': 5, 'avgdiff': 0.4799999999999969, 'threshold': 0.0, 'top3_uplift_pp': 9.43, 'win_uplift_pp': 2.53}}, {'id': 'codex_allvenue_outer56_exhibit_top2', 'label': '全場: 5/6号艇に展示/1周2位以内', 'historical_rate_pct': None, 'bonus_pct': 1.0, 'role': 'outer_top3_up', 'details': {'outer56_exhibit_top2_count': 2.0}}, {'id': 'codex_slit_formation_center34_dent', 'label': 'スリット隊形: 3/4中凹み', 'historical_rate_pct': 20.09, 'bonus_pct': 0.8, 'role': 'outer_top3_up', 'details': {'slit_shape': '3/4中凹み', 'signal': 'center34_dent', 'candidate_b1_win_pct': 32.52, 'candidate_b1_fly_pct': 34.9, 'candidate_winner_3to6_pct': 43.68, 'candidate_outer56_top3_pct': 66.36, 'b1_gap_vs_23': -0.03370000000000001, 'b3_adv_vs_12': -0.03370000000000001, 'b4_adv_vs_123': -0.04089999999999999, 'outer56_adv_vs_1': -0.05130000000000001}}, {'id': 'codex_boaters_lane_avgdiff_芦屋_5_0.00', 'label': '芦屋5号艇 展示+一周平均との差+0.00以上で3着内上振れ', 'historical_rate_pct': None, 'bonus_pct': 0.8, 'role': 'lane_top3_up', 'details': {'boat': 5, 'avgdiff': 0.4799999999999969, 'threshold': 0.0, 'top3_uplift_pp': 9.3, 'win_uplift_pp': 2.68, 'samples': 1961}}]",29.41,Codex厳選ランキング: 過去27%以上条件、1号艇弱化、外枠上振れ、AI/オッズ、展示+1周、スリット隊形、女子戦、天候、対戦相性を全統合 × Codex複合補正: 夏場: 1号艇1周が6艇平均より0.10秒遅いのでイン逃げ率-17pt / 5号艇ダブルタイム: 3着内候補上昇・消し回避,18,1900.0,142,78.68,65.99,1.0,0,0,0,nan,nan,,,188.0,1.0,73.33,11.67,-0.1700000000000017,-0.1633,36.916666666666664,43.72,1,slow_fly,-17,6.81,37.08,0.4799999999999969,8.62,6.75,36.49,6.0,-0.060000000000002274,0.39,2.0,4.0,3.0,-0.23000000000000398,1.25,6.0,6.0,6.0,6.0,-0.060000000000002274,0.39,2.0,4.0,1,0,0,0,0,5,1,1,5,,0,0,0,0,3/4中凹み,-0.03370000000000001,-0.03370000000000001,-0.04089999999999999,-0.05130000000000001,-0.04089999999999999,1,0,0,0,0,0,0,0,0.0,0,0,,,相性データ薄,相性データ薄,相性データ薄,相性データ薄,相性データ薄,相性データ薄,7.35,1.25,3.71,8.62,0.39,94.38,66.42,22.68,38.82,64.49,13.21,93.62,73.17,32.5,62.96,75.86,16.0,1.8723,3.5854,3.1,3.75,3.0345,3.52,0.1273,0.1685,0.161,0.1682,0.1786,0.1888,,,,,,,,,,,0,0,1,1,4.0,4.0,6,6
